City,1,2,3,4,5,6,7,8,9,10,11,12,13
Pietracamela,1468,1531,1458,1615,1667,1521,1402,1385,1389,716,519,402,350
Pineto,2894,3092,3098,3715,3936,3939,4317,5079,6088,6446,8218,10524,11980
Rocca Santa Maria,1133,1290,1377,1649,1648,1677,1800,1941,2043,1654,1352,1020,849
Roseto degli Abruzzi,4327,4611,4996,7447,8692,9521,11011,10985,12825,15169,18628,20994,21101
Sant'Egidio alla Vibrata,1959,2263,2621,3313,3689,3950,4288,4486,4867,5041,5686,7018,8004
Sant'Omero,3407,3734,3859,4664,4873,4770,4969,5217,5724,5321,4462,4578,5119
Silvi,3083,3329,3368,4185,4598,5115,5548,5860,7174,7188,7914,10266,12754
Teramo,19961,20639,20844,24972,26174,27275,31790,33796,38643,41899,47804,51092,51756
Torano Nuovo,1637,1736,1748,2039,2037,2132,2119,2190,2160,2037,1672,1629,1712
Torricella Sicura,2892,3169,3232,3814,3534,3558,3897,3975,4133,3700,3100,2676,2645
Tortoreto,2541,2953,3805,4236,4541,5082,3868,4493,4647,4649,4889,5992,7040
Tossicia,1765,1938,2073,2426,2618,2531,2644,2720,2780,2351,1676,1519,1456
Valle Castellana,3531,3868,3959,4789,4766,5011,5159,5334,5316,4651,3028,2142,1574
Abbateggio,902,928,1007,1223,1242,1224,1329,1212,1454,953,493,449,49
Alanno,3461,3574,3827,4294,4432,4946,5414,5426,5525,4583,3795,3695,3746
Bolognano,1736,1911,1842,2282,2696,2409,2467,2558,2696,2055,1441,1352,1339
Brittoli,1457,1350,1246,1432,1374,1441,1339,1345,1325,949,644,530,470
Bussi sul Tirino,1429,1691,1944,2215,2941,3039,3721,4012,4089,3887,3437,3388,3236
Cappelle sul Tavo,1092,1214,1263,1355,1601,1560,1662,1681,1744,1698,1525,1960,2985
Caramanico Terme,5260,5149,5067,5776,5649,5303,5117,5012,4366,3511,2672,2256,2213
Carpineto della Nora,1213,1250,1203,1432,1480,1357,1341,1376,1402,1126,928,799,758
Castiglione a Casauria,2167,2095,2265,2692,2528,2763,2683,2583,2417,1576,1080,961,902
Catignano,2156,2468,2580,2978,2758,2949,2994,3106,3278,2514,1856,1688,1595
Cepagatti,2854,3098,3431,3996,3939,3973,4717,5004,5316,5015,5330,6825,7870
Città Sant'Angelo,6341,6635,6938,8204,9042,9453,8988,9371,9488,8310,8509,9244,10164
Civitaquana,2290,2301,2219,2379,2620,2639,2377,2575,2748,2198,1601,1373,1377
Civitella Casanova,3130,3517,3450,3897,3942,3808,3917,4137,4323,3567,2627,2331,2156
Collecorvino,2843,3000,3107,3696,3893,4050,4069,4354,4687,4386,4045,4326,4823
Corvara,1150,1339,1337,1565,1291,1221,1214,1313,1230,932,616,488,333
Cugnoli,1772,1779,1844,2167,2389,2244,2329,2569,2737,2373,1864,1712,1752
Elice,1811,1859,1959,2026,2274,2312,2388,2510,2374,1978,1613,1657,1751
Farindola,3391,3434,3400,3672,3978,4093,4037,4248,4351,3623,3021,2408,2083
Lettomanoppello,2116,2200,2311,2565,2358,2478,2655,2819,3393,3507,3240,2803,3046
Loreto Aprutino,5644,5640,5726,6768,6926,6914,7492,8192,9209,8217,7037,6972,7228
Manoppello,4141,4074,4401,5182,5329,5340,5895,6114,6596,5959,4971,5494,5566
Montebello di Bertona,1601,1622,1566,1652,1660,1687,1828,1933,2181,1973,1493,1264,1183
Montesilvano,2253,2504,2605,3607,3905,4510,5433,5909,7387,10420,18265,29240,35153
Moscufo,1857,2040,1963,2408,2526,2567,2893,3011,3223,3134,2575,2486,2845
Nocciano,1649,1758,1737,2052,2198,1906,1991,2138,2171,1931,1350,1507,1565
027 Penne,9888,10022,9429,10326,10701,10788,12035,12784,14119,12846,11498,11670,12214
Pescara,9449,11566,12561,16165,21564,26073,37966,45445,65466,87436,122470,131330,122236
