City,1,2,3,4,5,6,7,8,9,10,11,12,13
Carbognano,,1915,1917,2034,2020,2109,2246,2220,2280,2147,2006,1910,2012
Castel Sant'Elia,,724,814,1068,1207,1322,1353,1374,1554,1589,1513,1738,1935
Castiglione in Teverina,,1648,1722,2128,2166,2319,2357,2364,2393,2320,2062,2341,2321
Celleno,,1513,1443,1688,1586,1679,1541,1518,1508,1290,1132,1147,1271
Cellere,,1639,1626,2010,2193,2222,2324,2352,2256,2058,1852,1651,1437
Civita Castellana,,4082,4172,5216,5383,6004,7624,8622,11276,12957,14548,15606,15454
Civitella d'Agliano,,2618,2690,2772,2808,2694,2696,2795,2810,2429,1894,1769,1765
Corchiano,,1065,1262,1631,1943,1931,1943,1984,2304,2170,2156,2679,3067
Fabrica di Roma,,2221,2227,2527,2582,2757,2959,3001,3390,3371,3241,4084,5231
Faleria,,894,1009,1361,1428,1390,1488,1517,1599,1418,1470,1464,1428
Farnese,,2714,2780,3227,3110,3015,2942,2843,2807,2480,2140,1985,1832
Gallese,,1191,1355,1976,2201,2236,2434,2585,2794,3010,2812,2786,2807
Gradoli,,1832,1856,2048,2274,2096,2189,2303,2358,2179,1849,1707,1548
Graffignano,,1298,1371,1887,1953,2199,2185,2250,2592,2618,2446,2366,2330
Grotte di Castro,,3440,3513,3772,4101,4165,4235,4164,4177,4042,3758,3429,3187
Ischia di Castro,,2279,2251,2704,2722,2845,2834,2899,3188,3013,2701,2669,2609
Latera,,1213,1311,1654,1549,1828,1875,1820,1775,1709,1410,1236,1150
Lubriano,,1044,1091,1316,1296,1399,1405,1311,1376,1171,979,947,958
Marta,,1452,1460,2022,2369,2692,2871,2953,3260,3302,3279,3361,3372
Montalto di Castro,,702,912,1146,1735,2073,2183,2455,3411,6105,6176,6604,7063
Montefiascone,,7231,7389,9371,9971,10336,10864,11277,11563,12054,11819,12508,12656
Monte Romano,,1341,1429,1392,1400,1589,1745,1872,2169,2082,1822,1957,1950
Monterosi,,867,684,788,834,900,876,868,979,986,1009,1324,1751
Nepi,,2285,2279,2973,3116,3316,3476,3586,4450,4443,4827,5335,6346
Onano,,2530,2501,2950,3061,2826,2848,2805,2661,2283,1783,1505,1278
Oriolo Romano,,1222,1208,1546,1630,1777,1644,1635,1996,2017,1914,2085,2338
Orte,,3521,4079,5024,5301,5912,7121,7250,8045,8186,7971,7923,7820
Piansano,,1894,1936,2175,2418,2563,2751,2834,2882,2486,2295,2337,2306
Proceno,,1507,1401,1680,1915,1875,1907,1994,1871,1509,1069,847,651
Ronciglione,,6044,5769,6622,6497,6428,6671,6911,6977,6406,6087,6924,7227
San Lorenzo Nuovo,,1492,1536,1699,1739,1992,2110,2108,2106,2082,2003,2039,2059
Soriano nel Cimino,,4936,5369,6183,6871,7139,7387,7672,8538,8048,7114,7482,7767
Sutri,,2331,2266,2701,2632,2985,3007,2918,3133,3232,3041,3427,4334
Tarquinia,,4326,4998,5849,6617,7395,7966,8118,10552,11840,12364,13176,14020
Tessennano,,475,587,579,598,638,692,700,814,771,611,470,472
Tuscania,,3372,3640,4839,4998,5522,5408,5755,6841,7418,6866,7241,7721
Valentano,,2650,2767,3356,3414,3392,3492,3664,3826,3218,3043,2880,2923
Vallerano,,1565,1551,1739,1808,2009,2168,2267,2537,2352,2071,2310,2446
Vasanello,,1453,1523,1970,2190,2303,2445,2510,2790,2837,2769,3242,3555
Vejano,,1120,1184,1610,1813,1916,2144,2083,2066,1845,1540,1623,1938
