City,1,2,3,4,5,6,7,8,9,10,11,12,13
Melicucco,989,1018,1007,1363,1719,1809,2487,2495,3069,3449,3813,4358,5063
050 Melito di Porto Salvo,3025,3871,4253,5331,6310,6952,7761,7839,8704,8756,8782,9237,10727
Molochio,2162,2806,2864,3438,3662,3950,4346,4441,4393,4003,3342,3201,3078
Monasterace,895,939,1068,1283,1362,1784,1930,2105,2549,2879,2678,3098,3520
Montebello lonico,2845,3200,3505,4947,5818,6946,7820,7843,8710,8247,7674,7567,7521
Motta San Giovanni,3450,3749,4103,5055,5259,6053,6139,6334,6643,6561,6669,6786,6592
Oppido Mamertina,8666,7614,7780,9090,10126,10765,10842,11138,11444,9864,7710,6465,6252
Palizzi,1983,2099,2455,3327,4048,4253,4642,4964,5147,4574,3383,3047,3085
Palmi,9030,10053,10926,13346,14160,14959,18121,18179,19749,18448,17721,18386,19116
Pazzano,1400,1474,1442,1725,1917,2024,2004,2002,2021,1845,1415,1157,954
Placanica,1309,1443,1556,1846,2223,2356,2557,2558,2859,2624,2278,1953,1824
Plati,3546,3671,3784,5059,5173,5578,5763,5791,6200,5120,3885,3763,3840
Polistena,7604,7836,7664,9040,10411,11574,13088,11018,10930,11075,10722,11227,11960
Portigliola,1445,1628,1684,1836,2047,2729,2633,2297,2348,2006,1654,1577,1356
Reggio di Calabria,54807,62613,68178,77761,76320,98221,109443,119804,140734,153380,165822,173486,177580
Riace,1443,1549,1696,2109,2298,2469,2043,2146,2331,2048,1748,1668,1694
Rizziconi,1833,2294,2484,3814,4523,5020,5475,5902,7268,6767,6887,7075,7479
Roccaforte del Greco,1524,1217,1392,1392,1556,2048,1940,1933,1778,1740,1377,1186,1213
Roccella lonica,5150,5555,6777,6338,6896,7287,7807,7645,8128,7021,6689,6871,7121
Roghudi,1082,1067,1118,1276,1457,1592,1571,1623,1782,1691,1650,1868,1530
Rosarno,2632,2729,3404,5508,6986,7667,8592,9726,12978,13096,13188,13808,13191
Samo,478,594,622,714,915,1026,1073,1170,1395,1399,1199,1176,1198
San Ferdinando,784,813,1014,1640,2081,2283,2559,2897,3866,3901,3928,4286,4335
San Giorgio Morgeto,4806,5375,5180,4645,5368,6063,6536,5908,6181,5451,4570,4046,3764
San Giovanni di Gerace,1670,1591,1513,1606,1762,2019,1853,1815,1737,1246,946,813,748
San Lorenzo,3896,4234,4438,5254,5766,6010,6137,6043,5727,5190,4553,4299,3934
San Luca,1536,1628,1767,2029,2169,2288,2657,2916,3728,4072,4300,4400,4413
San Pietro di Caridà,1696,1577,1428,1814,2049,2180,2485,2578,2890,2778,2351,2014,1980
San Procopio,990,1078,951,1004,1149,1179,1336,1405,1523,1208,876,738,708
077 San Roberto,1789,1833,1853,2385,2130,2273,2372,2503,3156,3003,2476,2654,2668
Santa Cristina d'Aspro,1500,1854,2095,2259,2407,2099,2804,2878,3125,2408,1653,1297,1168
Sant'Agata del Bianco,742,804,800,1058,1078,1150,1230,1264,1325,1086,893,809,724
Sant'Alessio in Aspro,813,739,827,950,706,973,1012,1030,1029,901,766,639,552
Sant'Eufemia d'Aspro,5967,6289,5888,6285,6136,6027,6199,6057,6477,5897,5081,4223,4184
Sant'llario dello lonio,1753,2009,2270,2384,2394,2620,2635,2872,2989,2358,1866,1607,1565
Santo Stefano in Aspro,2481,2365,2471,2580,2444,2581,2552,2555,2586,2397,2020,1878,1472
085 Scilla,914,1163,1289,1620,1894,2007,2156,2225,2257,1835,1455,1291,1152
,7379,7673,7506,7395,6814,7179,7114,7161,7759,7213,6161,5746,5555
