City,1,2,3,4,5,6,7,8,9,10,11,12,13
San Giovanni in Galdo,1695,1801,1888,1942,1982,1912,2131,2214,2166,1610,1083,929,743
San Giuliano del Sannio,2466,2391,2482,2092,2225,2101,1992,1997,1967,1732,1438,1251,1241
San Giuliano di Puglia,1587,1661,1655,1851,1962,1754,1652,1694,1934,1800,1583,1519,1251
San Martino in Pensilis,3980,4021,4320,4862,5031,4726,5212,5442,6195,5052,4433,4632,4762
San Massimo,1387,1461,1518,1508,1537,1186,1125,1059,1053,732,638,715,705
San Polo Matese,1112,1279,1205,1042,1226,709,896,764,809,619,426,463,500
Santa Croce di,3982,4273,4733,5365,5187,4315,5593,5291,6111,5485,5103,5035,5122
Sant'Angelo Limosano,1535,1583,1534,1420,1407,1324,1179,1280,1321,975,694,570,484
Sant'Elia a Pianisi,4340,4472,5002,4812,4277,4055,4231,4424,4374,3726,3060,2695,2520
Sepino,5003,5318,5148,5648,5422,4398,5116,5166,4867,3548,2693,2419,2309
