City,1,2,3,4,5,6,7,8,9,10,11,12,13
Oliveri,571,761,1000,1474,1433,1505,1550,1704,1937,1803,1626,1793,2083
Pace del Mela,1246,1382,1558,2003,2808,2758,3242,3466,3900,3802,3879,4729,5471
Pagliara,1652,1634,1711,2189,2309,2909,2532,2427,2339,2108,1854,1537,1428
Patti,7085,8021,9316,10447,11968,11090,12350,12924,11663,11526,12429,12959,067
Pettineo,2080,2273,2470,2768,2916,3176,2024,2109,2280,2067,1699,1689,1689
Piraino,3314,3534,3637,4314,4374,4650,5082,5352,5391,5401,4492,3760,3734
Raccuja,2327,2648,2902,3254,3508,5012,3434,3170,3006,3066,2716,2296,1692
070 Reitano,1159,1076,1256,1396,1374,1380,1526,1589,1791,1462,1174,1074,1062
071 Roccafiorita,469,426,413,463,501,513,460,470,425,448,379,330,266
Roccalumera,2316,2553,2361,3845,4549,3910,4945,4976,4609,4664,4283,3938,4050
Roccavaldina,1648,1840,1951,2043,1857,2422,1844,1863,1677,1590,1362,1208,1259
Roccella Valdemone,1879,1958,2058,2183,2358,2249,2017,1958,2055,1761,1492,1325,990
Rodi Milici,1817,1864,2105,2508,2615,2854,3057,3196,3201,3053,2557,2520,2334
Rometta,3856,3907,4116,5042,4805,4691,4963,5116,4932,4838,4289,4939,6113
