City,1,2,3,4,5,6,7,8,9,10,11,12,13
Entratico,642,688,780,955,1055,1133,1161,995,1052,1075,1163,1248,1354
Erve,548,614,652,750,843,846,926,801,866,840,771,661,693
Fara Gera d'Adda,1474,1636,2720,3522,4024,4001,4434,4208,4478,4503,4410,4914,5516
Fara Olivana con Sola,676,752,695,777,872,1020,1046,981,1144,1057,851,860,968
Filago,998,1000,1040,1119,1219,1342,1440,1514,1710,1881,2071,2218,2284
Fino del Monte,441,482,520,673,861,1037,940,758,907,899,820,833,977
Fiorano al Serio,364,364,497,1163,1565,1806,2039,2072,2431,2450,2566,2426,2504
Fontanella,2465,2612,2844,3222,3712,3884,4001,3876,4057,3329,3050,3367,3459
Fonteno,456,436,424,586,670,748,775,835,949,886,764,677,724
Foppolo,172,282,255,102,125,134,136,126,147,154,203,204,193
Foresto 'Sparso,1170,1188,1241,1495,1609,1868,2033,2137,2281,2324,2296,2285,2387
Fornovo San Giovanni,1040,1018,1087,1210,1436,1515,1497,1541,1529,1514,1614,2076,2312
Fuipiano Valle Imagna,439,245,251,290,497,561,635,314,331,299,263,260,242
Gandellino,914,972,984,1099,1188,1197,1324,1243,1391,1273,1154,1132,1044
Gandino,4109,4270,4287,4845,5426,5752,5148,4882,5167,5334,5510,5724,5769
Gandosso,531,601,609,699,793,853,842,848,1026,987,972,1004,1175
