City,1,2,3,4,5,6,7,8,9,10,11,12,13
San Giuliano Milanese,3750,3726,3839,4318,4579,4774,5888,6421,8205,14999,26737,30163,33106
San Martino in,2439,2413,2596,2643,2589,2755,2413,2383,2545,2319,2401,2720,2885
San Rocco al Porto,3014,3131,3002,3227,3462,3690,3867,3816,3887,3463,3298,3110,3100
Sant'Angelo Lodigiano,8528,8876,8893,9076,9662,9866,10177,9591,10680,10765,11139,11412,11277
Santo Stefano Lodigiano,2584,2741,2543,2352,2479,2384,2357,2295,2475,2083,1967,1827,1754
Santo Stefano Ticino,1104,1127,1272,1468,1733,1791,1799,1820,2052,2319,2567,3002,3674
San Vittore Olona,989,1017,906,1822,2517,3009,3594,3853,4496,4996,6075,6657,6828
San Zenone al,1229,1311,1364,1154,1222,1325,1320,1297,1455,1367,1027,1697,2751
Secugnago,1499,1624,1579,1691,1691,1673,1644,1750,1790,1823,1664,1588,1597
Sedriano,2156,2175,2432,3087,3600,3622,3966,3988,4650,5807,7225,8255,8823
Segrate,1991,1913,1986,2051,2041,2101,2525,2898,3627,8740,18209,30507,32368
206 Senago,2598,2615,2748,3163,3440,3366,3852,4025,5485,11392,16844,17556,18203
Senna Lodigiana,3151,3530,3574,3789,3560,3637,3455,3315,3411,2665,2253,2107,1914
Seregno,5948,7003,8079,12050,14976,15748,17833,19308,24371,27824,35239,37891,38588
Sesto San Giovanni,4716,5006,5456,6786,13502,17781,29705,35905,45027,71497,92053,95833,86721
Settala,1845,1934,2127,2168,2286,2439,2102,2282,2578,2399,3180,4327,4989
Settimo Milanese,2433,2675,2881,3237,3181,2993,3743,4090,4549,6377,8800,11475,15036
Seveso,2581,2753,2901,4341,6154,6142,7395,7886,9694,13057,15801,17605,17672
213 Solaro,1400,1484,1531,1798,2038,2288,2504,2586,2993,4350,8507,9366,10355
Somaglia,2840,3015,3079,3350,3158,3182,3073,3141,3154,3021,2885,2884,2979
Sordio,370,419,444,386,378,402,357,358,391,672,1149,1429,1911
216 Sovico,1265,1344,1589,2304,2632,2847,3225,3552,4268,4819,6146,6527,6875
Sulbiate,1162,1375,1505,1920,2186,2351,2205,2210,2318,2257,2233,2303,2932
240 Tavazzano con Villave,1940,2034,2106,2057,1904,2112,2151,2327,2779,3128,3186,3464,4428
Terranova dei Passerini,1874,1899,1729,1714,1583,1567,1490,1505,1521,1132,765,671,670
Trezzano Rosa,844,918,1045,1204,1428,1292,1233,1254,1374,1335,1347,1473,2344
Trezzano sul Naviglio,1214,1292,1225,1349,1229,1249,1283,1337,1479,1452,13559,17685,19423
Trezzo sull'Adda,3860,4283,4743,5344,6693,7191,7427,7458,8468,8698,9731,10313,11197
Tribiano,785,829,796,813,806,860,866,803,864,729,794,1019,1193
Triuggio,2120,2439,2719,4056,4321,4346,4697,4706,5257,5522,6054,6525,6983
Truccazzano,2914,2929,3098,3229,3143,3278,3437,3413,3821,3680,3426,3448,3756
Turano Lodigiano,2015,2191,2243,2236,2414,2321,2261,2141,2281,1817,1416,1379,1291
226 Turbigo,1637,1742,1876,2289,3587,3643,3841,4055,4715,5724,6691,7239,7275
Usmate Velate,2273,2541,2726,3571,3570,3955,4004,4090,4506,4587,5360,5944,6858
Valera Fratta,994,1012,1082,993,1002,961,862,880,859,716,687,801,931
Vanzaghello,1341,1394,1559,1924,2300,2383,2340,2448,2821,3495,4162,4508,4758
Vanzago,1492,1453,1617,2069,2390,2622,3076,3191,3710,4187,5014,5139,5668
