City,1,2,3,4,5,6,7,8,9,10,11,12,13
Castelguidone,1221,1218,1220,1044,978,1025,1013,1056,1095,975,810,679,551
Castiglione Messer Ma,4222,4347,4209,3675,3409,3404,3471,3545,3921,4001,3356,3146,2600
Celenza sul Trigno,1809,1818,1937,2002,2015,1819,1696,1749,1823,1813,1400,1339,1246
Chieti,19586,24762,22248,26343,26897,31381,33905,30266,40534,47792,51436,54927,55876
Civitaluparella,1256,1330,1418,1369,1023,978,837,862,935,826,567,540,472
Civitella Messer,1816,1829,1878,1987,2016,1954,1963,1940,1901,1650,1297,1223,1111
Colledimacine,1496,1619,1650,1657,1458,1550,1327,1363,1203,831,547,456,370
Colledimezzo,1676,1707,1693,1636,1510,1512,1354,1371,1420,1268,710,596,628
027 Crecchio,2500,2611,2801,3264,3348,3710,3836,3904,3765,3366,3139,3167,3184
Cupello,2665,2798,3285,3798,3750,3461,3672,4029,4358,4006,4076,4134,4169
Dogliola,896,867,984,983,1035,985,924,976,1072,788,598,521,451
Fallo,836,874,931,956,1058,801,794,787,713,610,391,342,217
Fara Filiorum Petri,1743,1770,1929,2217,2237,2018,2048,2187,2391,2083,1825,1758,1884
Fara San Martino,2937,3027,2691,2482,2616,2213,2173,2263,2229,2108,1817,1784,1758
Filetto,1619,1791,1832,2213,2302,2435,2160,2198,2095,1664,1367,1331,1224
Fossacesia,3204,3495,3506,4084,5017,5521,5421,5422,5779,4674,4339,4661,4843
Fraine,1710,1696,1744,1917,2011,1409,1368,1457,1416,1284,880,651,527
Francavilla al Mare,4379,4719,4777,5683,6165,6980,8232,8741,9974,11168,12501,16919,21675
Fresagrandinaria,1394,1335,1671,1894,2170,2064,2052,2230,2388,1997,1604,1363,1350
Frisa,1585,1726,1783,1974,2126,2299,2337,2507,2620,2456,2099,2007,2041
Furci,2051,2138,2359,2324,2110,2422,1980,2051,2272,1867,1534,1470,1410
Gamberale,1180,1313,1393,1425,1403,1243,1294,1254,1317,1076,782,668,486
Gessopalena,3381,3340,3396,3376,3420,3450,3481,3588,3566,3210,2345,2248,1915
Gissi,3848,4097,4347,4428,4400,5048,4217,4166,4069,3548,2980,3217,3314
Giuliano Teatino,1416,1436,1334,1510,1727,1726,1795,1868,1992,1690,1416,1371,1367
Guardiagrele,8188,8911,8953,9562,10668,11890,12162,12243,12072,10367,9821,10227,10120
