City,1,2,3,4,5,6,7,8,9,10,11,12,13
001 Accadia,4214,4398,4535,4780,5527,5154,5289,5166,5247,4854,3990,3562,3107
002 Alberona,3367,3548,4120,4036,3312,3004,3358,3473,3001,2553,1813,1297,1269
Anzano di Puglia,2126,2370,2710,2734,2897,2975,3110,3308,3550,3163,2631,2366,2365
004 Apricena,5298,5142,5428,7159,8118,8530,9364,9019,11422,13005,13204,12346,13664
Ascoli Satriano,5651,5611,7859,7932,9701,9541,9961,8421,11761,11966,8401,7240,6842
Biccari,3996,4126,4546,4662,4676,4111,4622,4493,5466,4634,3788,3485,3462
Bovino,6557,6998,7494,7773,8909,6999,8001,8248,9452,7710,6061,5159,4546
Cagnano Varano,4463,4147,4026,4534,4613,4706,5160,5778,7507,8140,8750,9011,9158
Candela,6257,5674,6179,6666,7617,8259,6634,6766,7565,6091,4087,3096,2809
010 Carapelle,701,701,838,1015,1404,1286,1510,1710,2247,2539,2934,3659,5261
011 Carlantino,1552,1687,1777,1851,1705,1574,1644,1737,2061,2094,1789,1539,1449
Carpino,6261,6225,6086,6504,6752,6049,6312,6564,7044,6757,5794,5340,4845
Casalnuovo Monterotaro,3563,3570,3870,4610,4785,5120,5157,5484,6277,4662,3306,2847,2370
Casalvecchio di Puglia,2245,2158,2441,2410,2379,2312,2512,2632,3181,2862,2472,2602,2410
Castelluccio dei Sauri,791,825,920,1202,1261,1319,1452,1514,2352,2431,2066,1828,1900
