City,1,2,3,4,5,6,7,8,9,10,11,12,13
Castellafiume,1531,1600,1746,1784,1506,1583,1305,1327,1418,1460,1047,974,987
030 Castelvecchio Calvisio,947,991,1018,1123,1039,909,992,982,804,604,440,360,246
Castelvecchio Subequo,1667,1732,1892,2161,2497,2404,2440,2417,2409,2118,1811,1547,1448
Celano,5197,6011,7370,8430,9055,9302,9531,10146,11052,10389,10271,10429,10893
Cerchio,1581,1712,1918,2545,2582,2259,2709,2657,2602,2152,1777,1770,1735
Civita d'Antino,1823,1515,1484,1481,1216,1469,1381,1483,1446,1290,1003,1031,1065
Civitella Alfedena,740,791,877,971,867,681,624,651,614,524,315,323,299
Civitella Roveto,2398,2172,2192,2681,2711,3125,2905,2991,3362,3110,3038,2911,3260
Cocullo,1650,1732,1558,1630,1526,1465,1402,1348,1187,919,613,513,416
Collarmele,1436,1462,1583,2019,2026,1705,1702,1688,1662,1313,1069,1016,1051
Collelongo,2064,2086,2134,2361,2537,2437,2379,2360,2273,2087,1858,1706,1596
Collepietro,861,878,953,1097,1162,1091,1000,960,918,718,478,390,364
Corfinio,2447,2646,2686,2802,3170,2671,2385,2493,2115,1353,957,1004,968
Fagnano Alto,1962,2141,2094,2380,2317,2369,2031,2008,1641,1195,800,649,499
Fontecchio,1102,1149,1266,1485,1646,1368,1272,1257,1126,739,499,438,469
Fossa,1231,1354,1404,1417,1537,1610,1310,1362,1210,896,709,652,630
Gagliano Aterno,1804,1853,1896,2082,2118,2081,1926,1646,1157,849,576,478,396
Gioia dei Marsi,3226,3726,3996,4637,4782,2538,2910,2804,2934,2871,2557,2389,2275
Goriano Sicoli,1203,1228,1317,1451,1582,1558,1556,1556,1367,1133,754,751,685
Introdacqua,3947,3903,4063,4498,3866,4188,3600,3414,3070,2022,1520,1593,1675
L'Aquila,33569,35172,39072,43829,45125,48204,51174,51160,54633,56019,60131,63678,66813
Lecce nei Marsi,1362,1513,1693,1966,2088,1807,2130,2235,2252,2231,1847,1739,1699
Luco dei Marsi,2788,3218,3700,4495,5010,4991,5549,5596,5570,5060,4610,5038,5347
Lucoli,2801,3106,3106,3699,3914,3691,4248,3562,3181,2422,1672,1278,1046
Magliano de Marsi,3760,4061,4423,4232,4225,3927,3848,3842,4058,3812,3081,3188,3497
Massa d'Albe,1725,1957,2204,2233,2033,2442,1787,1832,1795,1466,1209,1151,1291
Molina Aterno,822,880,923,976,1048,962,972,940,909,783,722,653,554
Montereale,6404,6684,6558,7018,7402,7690,7160,7064,6657,5475,4047,3391,3114
Morino,2095,1993,1948,2089,2945,2840,2593,2103,2051,1817,1635,1590,1603
058 Navelli,2441,2635,2671,2659,3029,3003,2310,2169,1823,1418,1023,822,700
Ocre,1194,1249,1349,1548,1572,1509,1421,1329,1252,1053,957,887,984
Ofena,2038,2255,2239,2195,2295,2854,2197,2107,2000,1313,956,893,757
Opi,774,801,905,839,1084,1008,769,799,806,781,667,518,534
Oricola,835,865,916,952,934,905,1023,905,942,911,748,792,897
Ortona dei Marsi,2086,2325,2462,2727,3012,2536,2636,2887,2670,2238,1686,1290,988
