City,1,2,3,4,5,6,7,8,9,10,11,12,13
La Loggia,1429,1475,1500,1368,1346,1219,1421,1415,1596,2018,4836,5418,6303
Lanzo Torinese,2361,2569,2703,3004,3708,3796,4325,4160,4901,4978,5677,5475,5228
Lauriano,2262,2388,2376,1931,1996,1786,1435,1400,1340,1190,1150,1175,1316
Leini,3822,3889,4148,4386,3915,3534,3274,3301,3696,4070,7793,11754,12159
Lemie,2313,1898,1898,1659,1494,1430,1472,1187,875,628,505,392,271
132 Lessolo,2080,2084,2135,1996,1927,2031,1810,1752,1718,1970,1972,2021,1991
Levone,1134,1209,1255,1106,1020,892,731,700,642,576,546,490,445
Locana,5637,6438,6486,5980,4924,4729,4415,3914,3580,3012,2405,2186,1983
Lombardore,1179,1222,1212,1192,1098,1136,1056,914,889,852,1032,1370,1431
Lombriasco,1105,1066,1152,1026,1007,954,964,954,972,848,858,864,937
Loranzè,623,667,666,788,761,741,751,701,710,830,1018,1075,1062
