City,1,2,3,4,5,6,7,8,9,10,11,12,13
Castel Guelfo di Bolo,2966,3261,3037,3132,3375,3510,3612,3509,3475,3136,2687,2611,2789
Castello d'Argile,3275,3542,3526,3579,3874,4156,4266,4132,4064,3289,3030,3092,3669
Castello di Serravalle,2706,2755,2788,3339,3679,4341,4798,4748,4465,3246,2264,2423,2773
Castel Maggiore,4123,4348,4592,5055,5483,6065,7163,6097,6164,10153,12573,14832,020
Castel San Pietro Terme,11603,12691,12335,13426,14123,14652,15128,15263,14110,13428,13808,15648,17922
Castenaso,3903,4198,4116,4262,4604,5199,5617,5653,5328,5461,7817,11786,13436
Castiglione dei Pepoli,4442,4982,5522,6526,7986,9716,10548,8684,8304,7205,6387,6100,6091
Crespellano,4524,4777,4884,5253,5533,6030,6581,6225,6115,5517,5975,6570,7149
Crevalcore,9944,10815,10519,11408,12154,12883,13549,13563,14346,13191,12025,11783,11511
Dozza,2015,2439,2581,2789,2916,3068,3174,3142,3115,2789,2751,4043,4943
Fontanelice,1807,2080,2264,2752,3015,3113,3077,3169,2875,2245,1616,1560,1621
Gaggio Montano,3842,4255,4444,4917,5362,5653,5716,5794,5521,4346,3725,4024,4390
Galliera,3343,3912,4184,4884,5540,5688,5852,5705,5753,4923,4281,4267,4527
Granaglione,3711,4376,4680,4725,4737,4793,4158,4002,3815,2856,2130,2138,2063
030 Granarolo dell'Emilia,4192,4406,4404,4647,4915,5109,5151,5027,4927,4157,5250,6510,6934
Grizzana Morandi,3864,4317,4296,5166,5783,6449,6421,6236,4999,3387,2459,2619,2832
Imola,26313,29157,30246,33144,35597,37718,39855,41525,45350,51289,57224,60661,62567
Lizzano in Belvedere,3850,4378,4522,5476,5712,5912,4817,4642,4043,3387,2772,2421,2313
Loiano,4016,4487,4937,5157,5438,5267,5001,4804,4122,2770,2133,2331,3110
Malalbergo,3665,4597,5133,5553,6256,6247,6365,6402,6322,6257,5920,6087,6456
Marzabotto,3928,4238,4467,5272,6113,6380,6171,6164,5152,4196,3606,4164,5252
Medicina,10708,11580,12051,12575,14147,14622,14381,14903,15093,13894,12727,12580,12470
Minerbio,6794,7454,7308,7347,7391,7539,7436,7048,6811,6427,6081,6270,6774
Molinella,10002,10938,11244,12081,12235,11816,12435,13183,13507,13072,12365,12193,12066
Monghidoro,4626,4987,5499,5456,5727,5376,5371,5167,4424,3173,2538,2479,2940
Monterenzio,3621,3597,3786,4359,4481,4643,4764,4751,3904,2669,1995,2410,3723
Monte San Pietro,4431,4684,4799,5568,5262,6354,6807,6664,6510,4465,3575,5016,7568
Monteveglio,2437,2522,2717,3267,3886,4352,4673,4565,4227,3045,2193,2700,3868
Monzuno,3969,4430,4547,5374,5495,6152,6407,6214,4792,3867,3211,3655,4267
Mordano,2837,3109,3245,3324,3525,3631,3935,3886,3870,3682,3667,3782,3834
Ozzano dell'Emilia,3509,3934,4152,5098,5545,5973,5820,5703,5447,4418,5932,8338,9665
Pianoro,5256,5701,6146,7818,8717,10237,10362,10055,7731,7785,9554,12814,14342
Pieve di Cento,4169,4891,4655,4622,4850,5204,5190,5131,5282,4751,5153,6315,6589
Porretta Terme,3228,3682,3876,4133,4533,4538,5046,5227,5598,5438,5277,5063,4665
Sala Bolognese,3498,3861,3567,3860,4272,4855,5279,5286,5355,4159,3974,4549,4935
