City,1,2,3,4,5,6,7,8,9,10,11,12,13
Masio,2379,3049,3312,3060,3039,3014,2476,2304,2023,1746,1602,1633,1552
Melazzo,1925,2094,2081,2413,2545,2579,2373,2301,1888,1513,1301,1160,1100
Merana,393,453,465,452,515,505,478,448,414,373,264,213,194
Mirabello Monferrato,3012,3167,3284,3752,3258,2932,2543,2370,2047,1822,1651,1482,1355
Molare,2143,2370,2623,3096,2703,2445,2439,2296,2147,1808,1580,1799,2034
Molino dei Torti,921,997,1056,1161,1191,1171,1021,982,907,891,950,890,804
Mombello Monferrato,2902,3212,3460,3475,3234,3224,2504,2485,2128,1647,1397,1209,1148
Momperone,470,536,516,472,551,614,590,603,503,466,345,293,267
Moncestino,930,955,920,759,746,660,587,541,506,451,357,231,229
Mongiardino Ligure,1609,1687,1454,1168,1116,1185,1046,1040,845,644,395,315,237
Monleale,595,711,701,901,908,1024,989,991,982,934,850,768,697
Montacuto,751,795,846,926,1090,1005,803,996,825,711,610,489,392
Montaldeo,864,918,975,1103,1056,1062,976,889,761,609,468,426,364
Montaldo Bormida,1225,1278,1591,1630,1670,1614,1336,1242,1098,970,843,726,663
Montecastello,1225,1295,1339,1318,1119,897,758,751,604,597,452,393,353
Montechiaro d'Acqui,742,867,849,880,1027,1086,1093,1066,960,847,686,614,585
Montegioco,263,275,282,323,337,443,453,436,418,367,288,250,276
Montemarzino,786,830,878,894,936,1042,997,968,869,743,593,475,368
Morano sul Po,2405,2819,2973,3333,3525,3093,2630,2560,2396,2334,1902,1735,1558
Morbello,1396,1423,1464,1800,1790,1834,1584,1465,1088,822,645,544,489
Mornese,1231,1396,1421,1635,1626,1479,1256,1217,1029,875,802,734,725
Morsasco,1250,1495,1571,1880,1848,1644,1428,1258,1027,830,712,671,687
Murisengo,2709,2663,2653,2761,2536,2620,2394,2312,2002,1799,1590,1675,1670
