year;comune_code;n;location;country;lat;long;COMUNE;PRO_COM
1902;NA;1;settimo-Vittone;NA;45,5467703000000;7,83297730000000;Settimo Vittone;1266
1902;NA;4;Alessandria;NA;44,9072727000000;8,61167960000000;Alessandria;6003
1902;NA;3;Ancona;NA;43,6071395000000;13,51017410000000;Ancona;42002
1902;NA;1;Aquila;NA;42,3489203000000;13,39796720000000;L'Aquila;66049
1902;NA;1;Arezzo;NA;43,4633082000000;11,87962150000000;Arezzo;51002
1902;NA;8;Bari;NA;41,1171432000000;16,87187150000000;Bari;72006
1902;NA;7;Bergamo;NA;45,6941966000000;9,67074620000000;Bergamo;16024
1902;NA;19;Bologna;NA;44,4948870000000;11,34261630000000;Bologna;37006
1902;NA;11;Brescia;NA;45,5415526000000;10,21180190000000;Brescia;17029
1902;NA;2;Cagliari;NA;39,2237323000000;9,12171940000000;Cagliari;92009
1902;NA;1;Caserta;NA;41,0720635000000;14,33129910000000;Caserta;61022
1902;NA;9;Catania;NA;37,5078836000000;15,08300320000000;Catania;87015
1902;NA;3;Como;NA;45,8063817000000;9,08518670000000;Como;13075
1902;NA;4;Cremona;NA;45,1333135000000;10,02270440000000;Cremona;19036
1902;NA;1;Ferrara;NA;44,8392500000000;11,61755370000000;Ferrara;38008
1902;NA;39;Firenze;NA;43,7699685000000;11,25767060000000;Firenze;48017
1902;NA;1;Forlì;NA;44,2220080000000;12,04086660000000;Forli';40012
1902;NA;67;Genova;NA;44,4071448000000;8,93473810000000;Genova;10025
1902;NA;1;Girgenti;NA;37,3088381000000;13,58578180000000;Agrigento;84001
1902;NA;2;Grosseto;NA;42,7635468000000;11,11238650000000;Grosseto;53011
1902;NA;1;Lecce;NA;40,3515255000000;18,17496600000000;Lecce;75035
1902;NA;4;Livorno;NA;43,5484760000000;10,31060870000000;Livorno;49009
1902;NA;2;Lucca;NA;43,8430391000000;10,51565320000000;Lucca;46017
1902;NA;6;Mantova;NA;45,1563425000000;10,79143870000000;Mantova;20030
1902;NA;2;Messina;NA;38,1937342000000;15,55420880000000;Messina;83048
1902;NA;227;Milano;NA;45,4641943000000;9,18963460000000;Milano;15146
1902;NA;1;Modena;NA;44,6471280000000;10,92522690000000;Modena;36023
1902;NA;48;Napoli;NA;40,8517983000000;14,26812000000000;Napoli;63049
1902;NA;8;Novara;NA;45,4467749000000;8,61686960000000;Novara;3106
1902;NA;19;Padova;NA;45,4105029000000;11,87820710000000;Padova;28060
1902;NA;10;Palermo;NA;38,1156864000000;13,36146350000000;Palermo;82053
1902;NA;6;Parma;NA;44,8014788000000;10,32799110000000;Parma;34027
1902;NA;2;Pavia;NA;45,1853967000000;9,15525620000000;Pavia;18110
1902;NA;5;Perugia;NA;43,1107168000000;12,39082790000000;Perugia;54039
1902;NA;1;Piacenza;NA;45,0526415000000;9,69368830000000;Piacenza;33032
1902;NA;3;Pisa;NA;43,7228385000000;10,40175810000000;Pisa;50026
1902;NA;2;Porto Maurizio;NA;43,8745840000000;8,00780990000000;Imperia;8031
1902;NA;1;Ravenna;NA;44,4184410000000;12,20349570000000;Ravenna;39014
1902;NA;2;Reggio Emilia;NA;44,7030966000000;10,63461530000000;Reggio nell'Emilia;35033
1902;NA;95;Roma;NA;41,8967068000000;12,48220250000000;Roma;58091
1902;NA;3;Salerno;NA;40,6813313000000;14,77435830000000;Salerno;65116
1902;NA;1;Siena;NA;43,3184741000000;11,33058120000000;Siena;52032
1902;NA;131;Torino;NA;45,0703155000000;7,68685520000000;Torino;1272
1902;NA;3;Udine;NA;46,0652851000000;13,23734140000000;Udine;30129
1902;NA;12;Venezia;NA;45,4403790000000;12,31595470000000;Venezia;27042
1902;NA;7;Verona;NA;45,4383659000000;10,99171360000000;Verona;23091
1902;NA;6;Vicenza;NA;45,5461815000000;11,54137790000000;Vicenza;24116
1911;NA;2;Acquaseria;NA;46,0550319000000;9,25880260000000;Sant'Abbondio;13208
1911;NA;2;Acqui;NA;44,6763740000000;8,46718150000000;Acqui Terme;6001
1911;NA;2;Affori;NA;45,5157980000000;9,17230990000000;Milano;15146
1911;NA;1;Agordo;NA;46,2813474000000;12,03551860000000;Agordo;25001
1911;NA;1;Amelia;NA;37,3319664000000;-78,00844800000000;NA;NA
1911;NA;3;Aosta;NA;45,7350508000000;7,31309480000000;Aosta;7003
1911;NA;1;Arpaise;NA;41,0303859000000;14,74546570000000;Arpaise;62006
1911;NA;1;Arzignano;NA;45,5217777000000;11,33552910000000;Arzignano;24008
1911;NA;2;Asti;NA;44,9007650000000;8,20643500000000;Asti;5005
1911;NA;1;Aversa;NA;40,9731044000000;14,20784730000000;Aversa;61005
1911;NA;1;Avigliana;NA;45,0841493000000;7,40711460000000;Avigliana;1013
1911;NA;1;Bagnacavallo;NA;44,4162525000000;11,97727500000000;Bagnacavallo;39002
1911;NA;1;Bagni di Lucca;NA;44,0109047000000;10,59161990000000;Bagni di Lucca;46002
1911;NA;1;Barbara;NA;43,5811545000000;13,02648140000000;Barbara;42004
1911;NA;1;Bardi;NA;44,6322106000000;9,73120330000000;Bardi;34002
1911;NA;1;Bardolino;NA;45,5484812000000;10,72024200000000;Bardolino;23006
1911;NA;1;Bassano;NA;45,7640971000000;11,73468980000000;Bassano del Grappa;24012
1911;NA;1;Bastia Mondovì;NA;44,4414762000000;7,89333930000000;Bastia Mondovi';4014
1911;NA;1;Bellano;NA;46,0430995000000;9,30228990000000;Bellano;13020
1911;NA;1;Biassono;NA;45,6311399000000;9,27634630000000;Biassono;15023
1911;NA;1;Bibbiena;NA;43,6968572000000;11,81632530000000;Bibbiena;51004
1911;NA;5;Biella;NA;45,5628842000000;8,05833970000000;Biella;2012
1911;NA;1;Bitonto;NA;41,1079636000000;16,69143020000000;Bitonto;72011
1911;NA;1;Bococca di Niquarda;NA;45,5179464000000;9,19189330000000;Milano;15146
1911;NA;1;Bonolone;NA;NA;NA;NA;NA
1911;NA;3;Bordighera;NA;43,7796022000000;7,67015590000000;Bordighera;8008
1911;NA;1;Borzoli;NA;44,4343943000000;8,86747480000000;Genova;10025
1911;NA;1;Bra;NA;44,6976778000000;7,85427070000000;Bra;4029
1911;NA;3;Breganze;NA;45,7061740000000;11,56514560000000;Breganze;24014
1911;NA;1;Brezange;NA;45,2647777000000;2,20459430000000;NA;NA
1911;NA;1;Briatico;NA;38,7252051000000;16,03369010000000;Briatico;79013
1911;NA;1;Bricherasio;NA;44,8256301000000;7,30366150000000;Bricherasio;1035
1911;NA;1;Briona;NA;45,5409291000000;8,47695050000000;Briona;3027
1911;NA;1;Brugherio;NA;45,5539410000000;9,29802230000000;Brugherio;15034
1911;NA;1;Busto Arsizio;NA;45,6117563000000;8,85167770000000;Busto Arsizio;12026
1911;NA;1;Busto arsizio;NA;45,6117563000000;8,85167770000000;Busto Arsizio;12026
1911;NA;1;Buttigliera Alta;NA;45,0663644000000;7,43657790000000;Buttigliera Alta;1045
1911;NA;1;Caiazzo;NA;41,1783706000000;14,36465510000000;Caiazzo;61009
1911;NA;1;Cantù;NA;45,7391463000000;9,12939100000000;Cantu';13041
1911;NA;1;Capua;NA;41,1005481000000;14,21654230000000;Capua;61015
1911;NA;2;Carate Brianza;NA;45,6773686000000;9,23552660000000;Carate Brianza;15048
1911;NA;1;Caronno Ghiringhello;NA;45,7387951000000;8,83122420000000;Caronno Varesino;12035
1911;NA;1;Carpineti;NA;44,4542717000000;10,51490240000000;Carpineti;35011
1911;NA;2;Carrara;NA;44,0696550000000;10,08241610000000;Carrara;45003
1911;NA;1;Casal Guidi;NA;43,8698267000000;10,91838530000000;Serravalle Pistoiese;47020
1911;NA;5;Casale Monferrato;NA;45,1349543000000;8,45063980000000;Casale Monferrato;6039
1911;NA;1;Casalecchio di Reno;NA;44,4782413000000;11,27753160000000;Casalecchio di Reno;37011
1911;NA;1;Casola Valsenio;NA;44,2243643000000;11,62506750000000;Casola Valsenio;39005
1911;NA;1;Casorzo;NA;45,0215627000000;8,33732760000000;Casorzo;5020
1911;NA;1;Castelfidardo;NA;43,4650400000000;13,55130210000000;Castelfidardo;42010
1911;NA;1;Castelgandolfo;NA;41,7497932000000;12,64851920000000;Castel Gandolfo;58022
1911;NA;2;Castellamonte;NA;45,3829612000000;7,71323510000000;Castellamonte;1066
1911;NA;3;Castellanza;NA;45,6073156000000;8,89038710000000;Castellanza;12042
1911;NA;1;Castello sopra Lecco;NA;45,8590513000000;9,39671640000000;Lecco;13124
1911;NA;1;Castelmaggiore;NA;44,5751454000000;11,36375300000000;Castel Maggiore;37019
1911;NA;1;Castelnuovo di Garfagnana;NA;44,1094412000000;10,41321160000000;Castelnuovo di Garfagnana;46009
1911;NA;1;Cecina;NA;43,3085272000000;10,51886000000000;Cecina;49007
1911;NA;1;Cento;NA;44,7274917000000;11,29037080000000;Cento;38004
1911;NA;1;Cepino;NA;45,8046661000000;9,53770900000000;Sant'Omobono Imagna;16192
1911;NA;1;Cerea;NA;45,1936079000000;11,21148580000000;Cerea;23025
1911;NA;2;Certaldo;NA;43,5476036000000;11,04161160000000;Certaldo;48012
1911;NA;1;Chiavari;NA;44,3166526000000;9,31997880000000;Chiavari;10015
1911;NA;3;Chieri;NA;45,0137250000000;7,82313640000000;Chieri;1078
1911;NA;1;Ciminna;NA;37,8963314000000;13,56036430000000;Ciminna;82030
1911;NA;1;Città di Castello;NA;43,4641708000000;12,24004710000000;Citta' di Castello;54013
1911;NA;1;Civitaliparella;NA;41,9446598000000;14,30249950000000;Civitaluparella;69023
1911;NA;1;Civitella della Chiara;NA;NA;NA;NA;NA
1911;NA;1;Codogno;NA;45,1610592000000;9,70087280000000;Codogno;15079
1911;NA;1;Codroipo;NA;45,9613597000000;12,97700650000000;Codroipo;30027
1911;NA;1;Cogoleto;NA;44,3899025000000;8,64869530000000;Cogoleto;10017
1911;NA;1;Collecchio;NA;44,7519082000000;10,21659360000000;Collecchio;34009
1911;NA;1;Cologna Veneta;NA;45,3089387000000;11,37962040000000;Cologna Veneta;23027
1911;NA;1;Comelico Superiore;NA;46,6018688000000;12,47927190000000;Comelico Superiore;25015
1911;NA;1;Corato;NA;41,1533105000000;16,41324920000000;Corato;72020
1911;NA;1;Corsico;NA;45,4323468000000;9,10925970000000;Corsico;15093
1911;NA;1;Crema;NA;45,3628280000000;9,68745730000000;Crema;19035
1911;NA;1;Dergano;NA;45,5042041000000;9,17621810000000;Milano;15146
1911;NA;1;Dervio;NA;46,0763872000000;9,30745200000000;Dervio;13086
1911;NA;2;Desio;NA;45,6172669000000;9,20723790000000;Desio;15100
1911;NA;1;Dolcedo;NA;43,9068619000000;7,95303780000000;Dolcedo;8030
1911;NA;1;Druent;NA;45,1346394000000;7,57649300000000;Druento;1099
1911;NA;1;Empoli;NA;43,7178972000000;10,94790810000000;Empoli;48014
1911;NA;3;Faenza;NA;44,2923321000000;11,86677650000000;Faenza;39010
1911;NA;1;Finale Emilia;NA;44,8322384000000;11,29124320000000;Finale Emilia;36012
1911;NA;1;Fornovo di Taro;NA;44,6916241000000;10,09954650000000;Fornovo di Taro;34017
1911;NA;4;Fossalto di Potogruaro;NA;45,7927846000000;12,90586840000000;Fossalta di Portogruaro;27016
1911;NA;1;Fossombrone;NA;43,6896904000000;12,81099790000000;Fossombrone;41015
1911;NA;2;Gallarate;NA;45,6623632000000;8,79212690000000;Gallarate;12070
1911;NA;2;Gallipoli;NA;40,4139849000000;26,66999700000000;NA;NA
1911;NA;1;Germignana;NA;45,9939958000000;8,72507880000000;Germignaga;12076
1911;NA;1;Greco milanese;NA;45,5048036000000;9,21285330000000;Milano;15146
1911;NA;1;Grottammare;NA;42,9855911000000;13,86834900000000;Grottammare;44023
1911;NA;1;Grumo Appula;NA;41,0132418000000;16,70957590000000;Grumo Appula;72024
1911;NA;2;Iglesias;NA;42,2975797000000;-3,98918500000000;NA;NA
1911;NA;5;Intra;NA;45,9366367000000;8,57257550000000;Verbania;3156
1911;NA;3;Ivrea;NA;45,4673400000000;7,88065680000000;Ivrea;1125
1911;NA;1;Izano (Crema);NA;45,3562356000000;9,75185920000000;Izano;19054
1911;NA;1;Jesi;NA;43,5270633000000;13,24646020000000;Jesi;42021
1911;NA;1;Laiatico;NA;43,4755526000000;10,72794100000000;Lajatico;50016
1911;NA;1;Laveno;NA;45,9014038000000;8,62570660000000;Laveno-Mombello;12087
1911;NA;2;Lecco;NA;45,8524098000000;9,39516970000000;Lecco;13124
1911;NA;10;Legnano;NA;45,5968635000000;8,91815070000000;Legnano;15118
1911;NA;2;Lendinara;NA;45,0836081000000;11,59911120000000;Lendinara;29029
1911;NA;1;Lerici;NA;44,0755506000000;9,91697990000000;Lerici;11016
1911;NA;1;Lido;NA;45,4164594000000;12,37061150000000;Venezia;27042
1911;NA;1;Locorotondo;NA;40,7559127000000;17,32628060000000;Locorotondo;72025
1911;NA;3;Lodi;NA;38,1341477000000;-121,27221940000000;NA;NA
1911;NA;3;Lonigo;NA;45,3882122000000;11,38796500000000;Lonigo;24052
1911;NA;1;Loreto;NA;43,4394980000000;13,60702140000000;Loreto;42022
1911;NA;1;Luino;NA;46,0018344000000;8,74527540000000;Luino;12092
1911;NA;1;Magré;NA;44,4908296000000;0,80521890000000;NA;NA
1911;NA;1;Malo;NA;45,6602960000000;11,40749300000000;Malo;24055
1911;NA;1;Marino;NA;53,3671066000000;-6,23361110000000;NA;NA
1911;NA;1;Marostica;NA;45,7445106000000;11,65569690000000;Marostica;24057
1911;NA;1;Matera;NA;40,6663601000000;16,60444540000000;Matera;77014
1911;NA;1;Mazzara del Vallo;NA;37,6551076000000;12,59018570000000;Mazara del Vallo;81012
1911;NA;1;Medaglino S. Vitale;NA;45,1935108000000;11,52424420000000;Megliadino San Vitale;28052
1911;NA;1;Meina;NA;45,7901212000000;8,53798960000000;Meina;3095
1911;NA;1;Melegnano;NA;45,3568927000000;9,32302410000000;Melegnano;15140
1911;NA;1;Melfi;NA;40,9950205000000;15,65129310000000;Melfi;76048
1911;NA;1;Menaggio;NA;46,0222825000000;9,23891190000000;Menaggio;13145
1911;NA;1;Mercenasco;NA;45,3560665000000;7,88221740000000;Mercenasco;1150
1911;NA;1;Mesoraca;NA;39,0814588000000;16,78647790000000;Mesoraca;79076
1911;NA;1;Mestre;NA;45,4943063000000;12,24180530000000;Venezia;27042
1911;NA;1;Minerbio;NA;44,6226287000000;11,48811940000000;Minerbio;37038
1911;NA;1;Mirabello;NA;44,8298350000000;11,46646140000000;Mirabello;38016
1911;NA;1;Mirandola;NA;44,8865488000000;11,06345240000000;Mirandola;36022
1911;NA;2;Moncalieri;NA;44,9983525000000;7,68028780000000;Moncalieri;1156
1911;NA;1;Monferrato;NA;44,8175587000000;8,70466270000000;Bosco Marengo;6021
1911;NA;1;Montagnana;NA;45,2325461000000;11,46635950000000;Montagnana;28056
1911;NA;1;Montecchio;NA;42,6627041000000;12,28673040000000;Montecchio;55018
1911;NA;1;Montemurlo;NA;43,9236075000000;11,03444340000000;Montemurlo;48029
1911;NA;1;Montepulciano;NA;43,0984902000000;11,78737360000000;Montepulciano;52015
1911;NA;1;Monterotondo;NA;42,0550490000000;12,62033610000000;Monterotondo;58065
1911;NA;1;Montevarchi;NA;43,5305604000000;11,56411750000000;Montevarchi;51026
1911;NA;1;Monteveglio;NA;44,4718457000000;11,10006710000000;Monteveglio;37043
1911;NA;12;Monza;NA;45,5845001000000;9,27444850000000;Monza;15149
1911;NA;1;Morozzo;NA;44,4232105000000;7,71001070000000;Morozzo;4144
1911;NA;1;Motta Visconti;NA;45,2872818000000;8,99272350000000;Motta Visconti;15151
1911;NA;1;Mozzecane;NA;45,3088518000000;10,81723610000000;Mozzecane;23051
1911;NA;1;Narni;NA;42,5177376000000;12,51587420000000;Narni;55022
1911;NA;1;Noto;NA;36,8924433000000;15,06519450000000;Noto;89013
1911;NA;7;Novi Ligure;NA;44,7627882000000;8,79502540000000;Novi Ligure;6114
1911;NA;1;Occhiobello;NA;44,9214940000000;11,57921940000000;Occhiobello;29033
1911;NA;1;Omegna;NA;45,8771636000000;8,40978240000000;Omegna;3110
1911;NA;1;Oneglia;NA;43,8930360000000;8,04543100000000;Imperia;8031
1911;NA;1;Orte;NA;42,4570338000000;12,38712830000000;Orte;56042
1911;NA;1;Ossellato;NA;NA;NA;NA;NA
1911;NA;1;Ostiglia;NA;45,0713265000000;11,13460510000000;Ostiglia;20038
1911;NA;2;Palaia;NA;43,6054381000000;10,77551760000000;Palaia;50024
1911;NA;1;Palmi;NA;38,3575832000000;15,84388600000000;Palmi;80057
1911;NA;1;Patti;NA;38,1389007000000;14,96481630000000;Patti;83066
1911;NA;1;Pegli;NA;44,4285278000000;8,81147070000000;Genova;10025
1911;NA;1;Pegozzano;NA;NA;NA;NA;NA
1911;NA;1;Peretola;NA;43,7970040000000;11,19653910000000;Firenze;48017
1911;NA;1;Perledo;NA;46,0144344000000;9,29562120000000;Perledo;13181
1911;NA;1;Pescara;NA;42,4617624000000;14,21603210000000;Pescara;68028
1911;NA;1;Pescia;NA;43,9019097000000;10,68912660000000;Pescia;47012
1911;NA;1;Pietro Patti;NA;38,0521503000000;14,96706870000000;San Piero Patti;83081
1911;NA;1;Pieve Albignola;NA;45,1123193000000;8,95988970000000;Pieve Albignola;18112
1911;NA;3;Pinerolo;NA;44,8845906000000;7,33066760000000;Pinerolo;1191
1911;NA;1;Pisticci;NA;40,3894678000000;16,56201530000000;Pisticci;77020
1911;NA;2;Pistoia;NA;43,9298397000000;10,90681400000000;Pistoia;47014
1911;NA;1;Pizzighettone;NA;45,1856033000000;9,79133060000000;Pizzighettone;19076
1911;NA;1;Ponte San Pietro;NA;45,6961024000000;9,58662290000000;Ponte San Pietro;16170
1911;NA;1;Ponte a Moriano;NA;43,9102954000000;10,52874660000000;Lucca;46017
1911;NA;1;Pontelongo;NA;45,2427951000000;12,02363560000000;Pontelongo;28068
1911;NA;1;Porglieta;NA;NA;NA;NA;NA
1911;NA;1;Porto Empedocle;NA;37,2883473000000;13,52756230000000;Porto Empedocle;84028
1911;NA;2;Porto Valtravaglia;NA;45,9605798000000;8,68384770000000;Porto Valtravaglia;12114
1911;NA;2;Porto Vecchio di Pimbino;NA;42,9333333000000;10,53333330000000;Piombino;49012
1911;NA;1;Poviglio;NA;44,8420575000000;10,54475560000000;Poviglio;35029
1911;NA;1;Pozzolo Formigaro;NA;44,7944001000000;8,78402100000000;Pozzolo Formigaro;6138
1911;NA;4;Prato;NA;28,5982285000000;-81,35087460000000;NA;NA
1911;NA;1;Pugliola Lerici;NA;44,0842160000000;9,91453300000000;Lerici;11016
1911;NA;1;Puria;NA;46,0320340000000;9,05625560000000;Valsolda;13234
1911;NA;1;Quarto a Mare;NA;43,7206664000000;10,39697880000000;Pisa;50026
1911;NA;3;Quinto al Mare;NA;44,3880240000000;9,01427400000000;Genova;10025
1911;NA;1;Rancio sopra Lecco;NA;45,8665384000000;9,40556100000000;Lecco;13124
1911;NA;1;Ravenna;NA;44,4184410000000;12,20349570000000;Ravenna;39014
1911;NA;2;Recco;NA;44,3652396000000;9,14629950000000;Recco;10047
1911;NA;1;Resina;NA;-10,4699395000000;-36,42102230000000;NA;NA
1911;NA;1;Revigliasco Torinese;NA;45,0200685000000;7,73385310000000;Moncalieri;1156
1911;NA;2;Rho;NA;45,5288780000000;9,04156000000000;Rho;15182
1911;NA;1;Rignano sull'Arno;NA;43,7236872000000;11,45073260000000;Rignano sull'Arno;48036
1911;NA;1;Rimini;NA;44,0565776000000;12,57133250000000;Rimini;40035
1911;NA;1;Riva Ligure;NA;43,8382916000000;7,88053080000000;Riva Ligure;8050
1911;NA;2;Rivarolo Ligure;NA;44,4363995000000;8,89243500000000;Genova;10025
1911;NA;1;Roggiano;NA;45,9595541000000;8,74022260000000;Brissago-Valtravaglia;12022
1911;NA;1;Romagnano Sesia;NA;45,6346145000000;8,38174480000000;Romagnano Sesia;3130
1911;NA;1;Ronco all'Adige;NA;45,3378853000000;11,24201000000000;Ronco all'Adige;23064
1911;NA;1;Rossano Veneto;NA;45,7061583000000;11,80768790000000;Rossano Veneto;24088
1911;NA;1;Rubiera;NA;44,6544182000000;10,78103670000000;Rubiera;35036
1911;NA;1;Rueglio;NA;45,4681672000000;7,75470020000000;Rueglio;1230
1911;NA;1;S. Marco in Lamis;NA;41,7115969000000;15,63744980000000;San Marco in Lamis;71047
1911;NA;1;S. Vittore Olona;NA;45,5856442000000;8,94387990000000;San Vittore Olona;15201
1911;NA;1;S. Zeno Naviglio;NA;45,4914595000000;10,21745090000000;San Zeno Naviglio;17173
1911;NA;2;Sabbio Chiese;NA;45,6570313000000;10,41860760000000;Sabbio Chiese;17168
1911;NA;1;Sacile;NA;45,9564595000000;12,50529390000000;Sacile;93037
1911;NA;2;Saluggia;NA;45,2360030000000;8,01168260000000;Saluggia;2128
1911;NA;11;Sampierdarena;NA;44,4137488000000;8,89466570000000;Genova;10025
1911;NA;1;San Giovanni Valdarno;NA;43,5658959000000;11,53425820000000;San Giovanni Valdarno;51033
1911;NA;1;San Michele;NA;43,8797713000000;7,53464320000000;Olivetta San Michele;8038
1911;NA;1;San Nicandro Garganico;NA;41,8345130000000;15,57165280000000;San Nicandro Garganico;71049
1911;NA;1;San Severino;NA;43,2299335000000;13,18010760000000;San Severino Marche;43047
1911;NA;2;San Severo;NA;41,6849729000000;15,37918480000000;San Severo;71051
1911;NA;1;Sant'Agata sul Santerno;NA;44,4423555000000;11,86031700000000;Sant'Agata sul Santerno;39017
1911;NA;4;Saronno;NA;45,6264294000000;9,03481320000000;Saronno;12119
1911;NA;3;Savona;NA;44,3034046000000;8,47433150000000;Savona;9056
1911;NA;1;Sedriano;NA;45,4875072000000;8,96976100000000;Sedriano;15204
1911;NA;1;Seravezza;NA;43,9953875000000;10,22864420000000;Seravezza;46028
1911;NA;1;Sesto Fiorentino;NA;43,8320966000000;11,20426940000000;Sesto Fiorentino;48043
1911;NA;6;Sesto San Giovanni;NA;45,5287282000000;9,23721000000000;Sesto San Giovanni;15209
1911;NA;1;Sestri Levante;NA;44,2726936000000;9,40945110000000;Sestri Levante;10059
1911;NA;2;Sestri Ponente;NA;44,4276588000000;8,85281640000000;Genova;10025
1911;NA;1;Settimo Torinese;NA;45,1377549000000;7,77116490000000;Settimo Torinese;1265
1911;NA;1;Siderno Marina;NA;38,2689510000000;16,29795340000000;Siderno;80088
1911;NA;1;Signa;NA;43,7806931000000;11,09645270000000;Signa;48044
1911;NA;1;Somma Lombarda;NA;45,6827870000000;8,71048880000000;Somma Lombardo;12123
1911;NA;1;Sordevolo;NA;45,5739919000000;7,97297470000000;Sordevolo;2139
1911;NA;5;Sorrento;NA;40,6263969000000;14,37641670000000;Sorrento;63080
1911;NA;21;Spezia;NA;44,1024504000000;9,82408260000000;La Spezia;11015
1911;NA;1;Spoleto;NA;42,7404881000000;12,73780030000000;Spoleto;54051
1911;NA;1;Stassano;NA;40,6181238000000;15,09931990000000;Campagna;65022
1911;NA;1;Subiaco;NA;-31,9470195000000;115,82402780000000;NA;NA
1911;NA;1;Sulmona;NA;42,0512604000000;13,92776440000000;Sulmona;66098
1911;NA;2;Suzzara;NA;44,9914101000000;10,74512520000000;Suzzara;20065
1911;NA;5;Taranto;NA;40,4622052000000;17,26891650000000;Taranto;73027
1911;NA;1;Tavordo;NA;46,0394789000000;9,13154460000000;Porlezza;13189
1911;NA;3;Terni;NA;42,5604522000000;12,64706180000000;Terni;55032
1911;NA;1;Tolentino;NA;43,2086993000000;13,28479850000000;Tolentino;43053
1911;NA;1;Tornavento;NA;45,5813483000000;8,70976320000000;Lonate Pozzolo;12090
1911;NA;4;Tortona;NA;44,8952122000000;8,86333260000000;Tortona;6174
1911;NA;1;Toscolano;NA;45,6368049000000;10,60519450000000;Toscolano-Maderno;17187
1911;NA;1;Trinità;NA;44,5083096000000;7,75654440000000;Trinita';4232
1911;NA;7;Vado Ligure;NA;44,2702020000000;8,43914120000000;Vado Ligure;9064
1911;NA;1;Vailate;NA;45,4614031000000;9,60331640000000;Vailate;19112
1911;NA;1;Valle Lomellina;NA;45,1519596000000;8,66765290000000;Valle Lomellina;18168
1911;NA;4;Varese;NA;45,8182892000000;8,82520830000000;Varese;12133
1911;NA;1;Varzo;NA;46,2064330000000;8,24691370000000;Varzo;3155
1911;NA;1;Velletri;NA;41,6835242000000;12,77837150000000;Velletri;58111
1911;NA;2;Ventimiglia;NA;43,7912366000000;7,60758640000000;Ventimiglia;8065
1911;NA;5;Vercelli;NA;45,3207342000000;8,41803790000000;Vercelli;2158
1911;NA;1;Viareggio;NA;43,8657155000000;10,25004860000000;Viareggio;46033
1911;NA;1;Vicopisano;NA;43,6831995000000;10,57560370000000;Vicopisano;50038
1911;NA;1;Vidigulfo;NA;45,2931026000000;9,23401200000000;Vidigulfo;18176
1911;NA;1;Vigevana;NA;45,3218787000000;8,84667260000000;Vigevano;18177
1911;NA;1;Viguzzolo;NA;44,9064307000000;8,92159710000000;Viguzzolo;6181
1911;NA;1;Vili Stellona;NA;NA;NA;NA;NA
1911;NA;1;Villa Fogliano;NA;41,3969322000000;12,91566450000000;Latina;59011
1911;NA;1;Villafalletto;NA;44,5435108000000;7,54150610000000;Villafalletto;4244
1911;NA;1;Villanova d'Asti;NA;44,9422816000000;7,93774580000000;Villanova d'Asti;5118
1911;NA;2;Villar Perosa;NA;44,9199931000000;7,24919420000000;Villar Perosa;1307
1911;NA;1;Vimercate;NA;45,6158909000000;9,36841920000000;Vimercate;15241
1911;NA;1;Viterbo;NA;42,4204278000000;12,10754650000000;Viterbo;56059
1911;NA;2;Voghera;NA;44,9917543000000;9,01185100000000;Voghera;18182
1911;NA;1;Volterra;NA;43,4042552000000;10,85500110000000;Volterra;50039
1911;NA;2;Zimella;NA;45,3333172000000;11,37721370000000;Zimella;23098
1911;NA;1;Zola Predosa;NA;44,4908376000000;11,21980670000000;Zola Predosa;37060
1911;NA;1;sestri Ponente;NA;44,4276588000000;8,85281640000000;Genova;10025
1911;NA;5;Alessandria;NA;44,9072727000000;8,61167960000000;Alessandria;6003
1911;NA;9;Ancona;NA;43,6071395000000;13,51017410000000;Ancona;42002
1911;NA;1;Aquila;NA;42,3489203000000;13,39796720000000;L'Aquila;66049
1911;NA;2;Arezzo;NA;43,4633082000000;11,87962150000000;Arezzo;51002
1911;NA;4;Bari;NA;41,1171432000000;16,87187150000000;Bari;72006
1911;NA;1;Benevento;NA;41,1297194000000;14,78265770000000;Benevento;62008
1911;NA;3;Bergamo;NA;45,6941966000000;9,67074620000000;Bergamo;16024
1911;NA;30;Bologna;NA;44,4948870000000;11,34261630000000;Bologna;37006
1911;NA;21;Brescia;NA;45,5415526000000;10,21180190000000;Brescia;17029
1911;NA;4;Caltanissetta;NA;37,4900647000000;14,06315760000000;Caltanissetta;85004
1911;NA;4;Caserta;NA;41,0720635000000;14,33129910000000;Caserta;61022
1911;NA;3;Catania;NA;37,5078836000000;15,08300320000000;Catania;87015
1911;NA;1;Chieti;NA;42,3479367000000;14,16364120000000;Chieti;69022
1911;NA;5;Como;NA;45,8063817000000;9,08518670000000;Como;13075
1911;NA;3;Cremona;NA;45,1333135000000;10,02270440000000;Cremona;19036
1911;NA;1;Cuneo;NA;44,3844766000000;7,54267110000000;Cuneo;4078
1911;NA;3;Ferrara;NA;44,8392500000000;11,61755370000000;Ferrara;38008
1911;NA;52;Firenze;NA;43,7699685000000;11,25767060000000;Firenze;48017
1911;NA;1;Forlì;NA;44,2220080000000;12,04086660000000;Forli';40012
1911;NA;139;Genova;NA;44,4071448000000;8,93473810000000;Genova;10025
1911;NA;2;Grosseto;NA;42,7635468000000;11,11238650000000;Grosseto;53011
1911;NA;1;Legnano;NA;45,5968635000000;8,91815070000000;Legnano;15118
