year;location;COMUNE;lat;long;PRO_COM;comune_code;patents_austria;patents_italy;patents_together
1902;Vacone;Vacone;42,3847011000000;12,64373970000000;57072;NA;0;1;1
1902;Vado Ligure;Vado Ligure;44,2702020000000;8,43914120000000;9064;NA;0;1;1
1902;Varese;Varese;45,8182892000000;8,82520830000000;12133;NA;0;3;3
1902;Vercelli;Vercelli;45,3207342000000;8,41803790000000;2158;NA;0;1;1
1902;Vidigulfo;Vidigulfo;45,2931026000000;9,23401200000000;18176;NA;0;1;1
1902;Villabartolomea;Villa Bartolomea;45,1586502000000;11,35320270000000;23095;NA;0;1;1
1902;Villadossola;Villadossola;46,0654101000000;8,26163830000000;3162;NA;0;1;1
1902;Vittorio;NA;48,2086690000000;16,36646630000000;NA;NA;0;1;1
1902;Voghera;Voghera;44,9917543000000;9,01185100000000;18182;NA;0;1;1
1902;Voltri;Genova;44,4327835000000;8,75637730000000;10025;NA;0;2;2
1902;Zimella;Zimella;45,3333172000000;11,37721370000000;23098;NA;0;1;1
1902;castelmaggiore;Castel Maggiore;44,5751454000000;11,36375300000000;37019;NA;0;1;1
1902;settimo-Vittone;Settimo Vittone;45,5467703000000;7,83297730000000;1266;NA;0;1;1
1902;Alessandria;Alessandria;44,9072727000000;8,61167960000000;6003;NA;0;4;4
1902;Ancona;Ancona;43,6071395000000;13,51017410000000;42002;NA;0;3;3
1902;Aquila;L'Aquila;42,3489203000000;13,39796720000000;66049;NA;0;1;1
1902;Arezzo;Arezzo;43,4633082000000;11,87962150000000;51002;NA;0;1;1
1902;Bari;Bari;41,1171432000000;16,87187150000000;72006;NA;0;8;8
1902;Bergamo;Bergamo;45,6941966000000;9,67074620000000;16024;NA;0;7;7
1902;Bologna;Bologna;44,4948870000000;11,34261630000000;37006;NA;0;19;19
1902;Brescia;Brescia;45,5415526000000;10,21180190000000;17029;NA;0;11;11
1902;Cagliari;Cagliari;39,2237323000000;9,12171940000000;92009;NA;0;2;2
1902;Caserta;Caserta;41,0720635000000;14,33129910000000;61022;NA;0;1;1
1902;Catania;Catania;37,5078836000000;15,08300320000000;87015;NA;0;9;9
1902;Como;Como;45,8063817000000;9,08518670000000;13075;NA;0;3;3
1902;Cremona;Cremona;45,1333135000000;10,02270440000000;19036;NA;0;4;4
1902;Ferrara;Ferrara;44,8392500000000;11,61755370000000;38008;NA;0;1;1
1902;Firenze;Firenze;43,7699685000000;11,25767060000000;48017;NA;0;39;39
1902;Forlì;Forli';44,2220080000000;12,04086660000000;40012;NA;0;1;1
1902;Genova;Genova;44,4071448000000;8,93473810000000;10025;NA;0;67;67
1902;Girgenti;Agrigento;37,3088381000000;13,58578180000000;84001;NA;0;1;1
1902;Grosseto;Grosseto;42,7635468000000;11,11238650000000;53011;NA;0;2;2
1902;Lecce;Lecce;40,3515255000000;18,17496600000000;75035;NA;0;1;1
1902;Livorno;Livorno;43,5484760000000;10,31060870000000;49009;NA;0;4;4
1902;Lucca;Lucca;43,8430391000000;10,51565320000000;46017;NA;0;2;2
1902;Mantova;Mantova;45,1563425000000;10,79143870000000;20030;NA;0;6;6
1902;Messina;Messina;38,1937342000000;15,55420880000000;83048;NA;0;2;2
1902;Milano;Milano;45,4641943000000;9,18963460000000;15146;NA;0;227;227
1902;Modena;Modena;44,6471280000000;10,92522690000000;36023;NA;0;1;1
1902;Napoli;Napoli;40,8517983000000;14,26812000000000;63049;NA;0;48;48
1902;Novara;Novara;45,4467749000000;8,61686960000000;3106;NA;0;8;8
1902;Padova;Padova;45,4105029000000;11,87820710000000;28060;NA;0;19;19
1902;Palermo;Palermo;38,1156864000000;13,36146350000000;82053;NA;0;10;10
1902;Parma;Parma;44,8014788000000;10,32799110000000;34027;NA;0;6;6
1902;Pavia;Pavia;45,1853967000000;9,15525620000000;18110;NA;0;2;2
1902;Perugia;Perugia;43,1107168000000;12,39082790000000;54039;NA;0;5;5
1902;Piacenza;Piacenza;45,0526415000000;9,69368830000000;33032;NA;0;1;1
1902;Pisa;Pisa;43,7228385000000;10,40175810000000;50026;NA;0;3;3
1902;Porto Maurizio;Imperia;43,8745840000000;8,00780990000000;8031;NA;0;2;2
1902;Ravenna;Ravenna;44,4184410000000;12,20349570000000;39014;NA;0;1;1
1902;Reggio Emilia;Reggio nell'Emilia;44,7030966000000;10,63461530000000;35033;NA;0;2;2
1902;Roma;Roma;41,8967068000000;12,48220250000000;58091;NA;0;95;95
1902;Salerno;Salerno;40,6813313000000;14,77435830000000;65116;NA;0;3;3
1902;Siena;Siena;43,3184741000000;11,33058120000000;52032;NA;0;1;1
1902;Torino;Torino;45,0703155000000;7,68685520000000;1272;NA;0;131;131
1902;Udine;Udine;46,0652851000000;13,23734140000000;30129;NA;0;3;3
1902;Venezia;Venezia;45,4403790000000;12,31595470000000;27042;NA;0;12;12
1902;Verona;Verona;45,4383659000000;10,99171360000000;23091;NA;0;7;7
1902;Vicenza;Vicenza;45,5461815000000;11,54137790000000;24116;NA;0;6;6
1911;Acquaseria;Sant'Abbondio;46,0550319000000;9,25880260000000;13208;NA;0;2;2
1911;Acqui;Acqui Terme;44,6763740000000;8,46718150000000;6001;NA;0;2;2
1911;Affori;Milano;45,5157980000000;9,17230990000000;15146;NA;0;2;2
1911;Agordo;Agordo;46,2813474000000;12,03551860000000;25001;NA;0;1;1
1911;Amelia;NA;37,3319664000000;-78,00844800000000;NA;NA;0;1;1
1911;Aosta;Aosta;45,7350508000000;7,31309480000000;7003;NA;0;3;3
1911;Arpaise;Arpaise;41,0303859000000;14,74546570000000;62006;NA;0;1;1
1911;Arzignano;Arzignano;45,5217777000000;11,33552910000000;24008;NA;0;1;1
1911;Asti;Asti;44,9007650000000;8,20643500000000;5005;NA;0;2;2
1911;Aversa;Aversa;40,9731044000000;14,20784730000000;61005;NA;0;1;1
1911;Avigliana;Avigliana;45,0841493000000;7,40711460000000;1013;NA;0;1;1
1911;Bagnacavallo;Bagnacavallo;44,4162525000000;11,97727500000000;39002;NA;0;1;1
1911;Bagni di Lucca;Bagni di Lucca;44,0109047000000;10,59161990000000;46002;NA;0;1;1
1911;Barbara;Barbara;43,5811545000000;13,02648140000000;42004;NA;0;1;1
1911;Bardi;Bardi;44,6322106000000;9,73120330000000;34002;NA;0;1;1
1911;Bardolino;Bardolino;45,5484812000000;10,72024200000000;23006;NA;0;1;1
1911;Bassano;Bassano del Grappa;45,7640971000000;11,73468980000000;24012;NA;0;1;1
1911;Bastia Mondovì;Bastia Mondovi';44,4414762000000;7,89333930000000;4014;NA;0;1;1
1911;Bellano;Bellano;46,0430995000000;9,30228990000000;13020;NA;0;1;1
1911;Biassono;Biassono;45,6311399000000;9,27634630000000;15023;NA;0;1;1
1911;Bibbiena;Bibbiena;43,6968572000000;11,81632530000000;51004;NA;0;1;1
1911;Biella;Biella;45,5628842000000;8,05833970000000;2012;NA;0;5;5
1911;Bitonto;Bitonto;41,1079636000000;16,69143020000000;72011;NA;0;1;1
1911;Bococca di Niquarda;Milano;45,5179464000000;9,19189330000000;15146;NA;0;1;1
1911;Bonolone;NA;NA;NA;NA;NA;0;1;1
1911;Bordighera;Bordighera;43,7796022000000;7,67015590000000;8008;NA;0;3;3
1911;Borzoli;Genova;44,4343943000000;8,86747480000000;10025;NA;0;1;1
1911;Bra;Bra;44,6976778000000;7,85427070000000;4029;NA;0;1;1
1911;Breganze;Breganze;45,7061740000000;11,56514560000000;24014;NA;0;3;3
1911;Brezange;NA;45,2647777000000;2,20459430000000;NA;NA;0;1;1
1911;Briatico;Briatico;38,7252051000000;16,03369010000000;79013;NA;0;1;1
1911;Bricherasio;Bricherasio;44,8256301000000;7,30366150000000;1035;NA;0;1;1
1911;Briona;Briona;45,5409291000000;8,47695050000000;3027;NA;0;1;1
1911;Brugherio;Brugherio;45,5539410000000;9,29802230000000;15034;NA;0;1;1
1911;Busto Arsizio;Busto Arsizio;45,6117563000000;8,85167770000000;12026;NA;0;1;1
1911;Busto arsizio;Busto Arsizio;45,6117563000000;8,85167770000000;12026;NA;0;1;1
1911;Buttigliera Alta;Buttigliera Alta;45,0663644000000;7,43657790000000;1045;NA;0;1;1
1911;Caiazzo;Caiazzo;41,1783706000000;14,36465510000000;61009;NA;0;1;1
1911;Cantù;Cantu';45,7391463000000;9,12939100000000;13041;NA;0;1;1
1911;Capua;Capua;41,1005481000000;14,21654230000000;61015;NA;0;1;1
1911;Carate Brianza;Carate Brianza;45,6773686000000;9,23552660000000;15048;NA;0;2;2
1911;Caronno Ghiringhello;Caronno Varesino;45,7387951000000;8,83122420000000;12035;NA;0;1;1
1911;Carpineti;Carpineti;44,4542717000000;10,51490240000000;35011;NA;0;1;1
1911;Carrara;Carrara;44,0696550000000;10,08241610000000;45003;NA;0;2;2
1911;Casal Guidi;Serravalle Pistoiese;43,8698267000000;10,91838530000000;47020;NA;0;1;1
1911;Casale Monferrato;Casale Monferrato;45,1349543000000;8,45063980000000;6039;NA;0;5;5
1911;Casalecchio di Reno;Casalecchio di Reno;44,4782413000000;11,27753160000000;37011;NA;0;1;1
1911;Casola Valsenio;Casola Valsenio;44,2243643000000;11,62506750000000;39005;NA;0;1;1
1911;Casorzo;Casorzo;45,0215627000000;8,33732760000000;5020;NA;0;1;1
1911;Castelfidardo;Castelfidardo;43,4650400000000;13,55130210000000;42010;NA;0;1;1
1911;Castelgandolfo;Castel Gandolfo;41,7497932000000;12,64851920000000;58022;NA;0;1;1
1911;Castellamonte;Castellamonte;45,3829612000000;7,71323510000000;1066;NA;0;2;2
1911;Castellanza;Castellanza;45,6073156000000;8,89038710000000;12042;NA;0;3;3
1911;Castello sopra Lecco;Lecco;45,8590513000000;9,39671640000000;13124;NA;0;1;1
1911;Castelmaggiore;Castel Maggiore;44,5751454000000;11,36375300000000;37019;NA;0;1;1
1911;Castelnuovo di Garfagnana;Castelnuovo di Garfagnana;44,1094412000000;10,41321160000000;46009;NA;0;1;1
1911;Cecina;Cecina;43,3085272000000;10,51886000000000;49007;NA;0;1;1
1911;Cento;Cento;44,7274917000000;11,29037080000000;38004;NA;0;1;1
1911;Cepino;Sant'Omobono Imagna;45,8046661000000;9,53770900000000;16192;NA;0;1;1
1911;Cerea;Cerea;45,1936079000000;11,21148580000000;23025;NA;0;1;1
1911;Certaldo;Certaldo;43,5476036000000;11,04161160000000;48012;NA;0;2;2
1911;Chiavari;Chiavari;44,3166526000000;9,31997880000000;10015;NA;0;1;1
1911;Chieri;Chieri;45,0137250000000;7,82313640000000;1078;NA;0;3;3
1911;Ciminna;Ciminna;37,8963314000000;13,56036430000000;82030;NA;0;1;1
1911;Città di Castello;Citta' di Castello;43,4641708000000;12,24004710000000;54013;NA;0;1;1
1911;Civitaliparella;Civitaluparella;41,9446598000000;14,30249950000000;69023;NA;0;1;1
1911;Civitella della Chiara;NA;NA;NA;NA;NA;0;1;1
1911;Codogno;Codogno;45,1610592000000;9,70087280000000;15079;NA;0;1;1
1911;Codroipo;Codroipo;45,9613597000000;12,97700650000000;30027;NA;0;1;1
1911;Cogoleto;Cogoleto;44,3899025000000;8,64869530000000;10017;NA;0;1;1
1911;Collecchio;Collecchio;44,7519082000000;10,21659360000000;34009;NA;0;1;1
1911;Cologna Veneta;Cologna Veneta;45,3089387000000;11,37962040000000;23027;NA;0;1;1
1911;Comelico Superiore;Comelico Superiore;46,6018688000000;12,47927190000000;25015;NA;0;1;1
1911;Corato;Corato;41,1533105000000;16,41324920000000;72020;NA;0;1;1
1911;Corsico;Corsico;45,4323468000000;9,10925970000000;15093;NA;0;1;1
1911;Crema;Crema;45,3628280000000;9,68745730000000;19035;NA;0;1;1
1911;Dergano;Milano;45,5042041000000;9,17621810000000;15146;NA;0;1;1
1911;Dervio;Dervio;46,0763872000000;9,30745200000000;13086;NA;0;1;1
1911;Desio;Desio;45,6172669000000;9,20723790000000;15100;NA;0;2;2
1911;Dolcedo;Dolcedo;43,9068619000000;7,95303780000000;8030;NA;0;1;1
1911;Druent;Druento;45,1346394000000;7,57649300000000;1099;NA;0;1;1
1911;Empoli;Empoli;43,7178972000000;10,94790810000000;48014;NA;0;1;1
1911;Faenza;Faenza;44,2923321000000;11,86677650000000;39010;NA;0;3;3
1911;Finale Emilia;Finale Emilia;44,8322384000000;11,29124320000000;36012;NA;0;1;1
1911;Fornovo di Taro;Fornovo di Taro;44,6916241000000;10,09954650000000;34017;NA;0;1;1
1911;Fossalto di Potogruaro;Fossalta di Portogruaro;45,7927846000000;12,90586840000000;27016;NA;0;4;4
1911;Fossombrone;Fossombrone;43,6896904000000;12,81099790000000;41015;NA;0;1;1
1911;Gallarate;Gallarate;45,6623632000000;8,79212690000000;12070;NA;0;2;2
1911;Gallipoli;NA;40,4139849000000;26,66999700000000;NA;NA;0;2;2
1911;Germignana;Germignaga;45,9939958000000;8,72507880000000;12076;NA;0;1;1
1911;Greco milanese;Milano;45,5048036000000;9,21285330000000;15146;NA;0;1;1
1911;Grottammare;Grottammare;42,9855911000000;13,86834900000000;44023;NA;0;1;1
1911;Grumo Appula;Grumo Appula;41,0132418000000;16,70957590000000;72024;NA;0;1;1
1911;Iglesias;NA;42,2975797000000;-3,98918500000000;NA;NA;0;2;2
1911;Intra;Verbania;45,9366367000000;8,57257550000000;3156;NA;0;5;5
1911;Ivrea;Ivrea;45,4673400000000;7,88065680000000;1125;NA;0;3;3
1911;Izano (Crema);Izano;45,3562356000000;9,75185920000000;19054;NA;0;1;1
1911;Jesi;Jesi;43,5270633000000;13,24646020000000;42021;NA;0;1;1
1911;Laiatico;Lajatico;43,4755526000000;10,72794100000000;50016;NA;0;1;1
1911;Laveno;Laveno-Mombello;45,9014038000000;8,62570660000000;12087;NA;0;1;1
1911;Lecco;Lecco;45,8524098000000;9,39516970000000;13124;NA;0;2;2
1911;Legnano;Legnano;45,5968635000000;8,91815070000000;15118;NA;0;10;10
1911;Lendinara;Lendinara;45,0836081000000;11,59911120000000;29029;NA;0;2;2
1911;Lerici;Lerici;44,0755506000000;9,91697990000000;11016;NA;0;1;1
1911;Lido;Venezia;45,4164594000000;12,37061150000000;27042;NA;0;1;1
1911;Locorotondo;Locorotondo;40,7559127000000;17,32628060000000;72025;NA;0;1;1
1911;Lodi;NA;38,1341477000000;-121,27221940000000;NA;NA;0;3;3
1911;Lonigo;Lonigo;45,3882122000000;11,38796500000000;24052;NA;0;3;3
1911;Loreto;Loreto;43,4394980000000;13,60702140000000;42022;NA;0;1;1
1911;Luino;Luino;46,0018344000000;8,74527540000000;12092;NA;0;1;1
1911;Magré;NA;44,4908296000000;0,80521890000000;NA;NA;0;1;1
1911;Malo;Malo;45,6602960000000;11,40749300000000;24055;NA;0;1;1
1911;Marino;NA;53,3671066000000;-6,23361110000000;NA;NA;0;1;1
1911;Marostica;Marostica;45,7445106000000;11,65569690000000;24057;NA;0;1;1
1911;Matera;Matera;40,6663601000000;16,60444540000000;77014;NA;0;1;1
1911;Mazzara del Vallo;Mazara del Vallo;37,6551076000000;12,59018570000000;81012;NA;0;1;1
1911;Medaglino S. Vitale;Megliadino San Vitale;45,1935108000000;11,52424420000000;28052;NA;0;1;1
1911;Meina;Meina;45,7901212000000;8,53798960000000;3095;NA;0;1;1
1911;Melegnano;Melegnano;45,3568927000000;9,32302410000000;15140;NA;0;1;1
1911;Melfi;Melfi;40,9950205000000;15,65129310000000;76048;NA;0;1;1
1911;Menaggio;Menaggio;46,0222825000000;9,23891190000000;13145;NA;0;1;1
1911;Mercenasco;Mercenasco;45,3560665000000;7,88221740000000;1150;NA;0;1;1
1911;Mesoraca;Mesoraca;39,0814588000000;16,78647790000000;79076;NA;0;1;1
1911;Mestre;Venezia;45,4943063000000;12,24180530000000;27042;NA;0;1;1
1911;Minerbio;Minerbio;44,6226287000000;11,48811940000000;37038;NA;0;1;1
1911;Mirabello;Mirabello;44,8298350000000;11,46646140000000;38016;NA;0;1;1
1911;Mirandola;Mirandola;44,8865488000000;11,06345240000000;36022;NA;0;1;1
1911;Moncalieri;Moncalieri;44,9983525000000;7,68028780000000;1156;NA;0;2;2
1911;Monferrato;Bosco Marengo;44,8175587000000;8,70466270000000;6021;NA;0;1;1
1911;Montagnana;Montagnana;45,2325461000000;11,46635950000000;28056;NA;0;1;1
1911;Montecchio;Montecchio;42,6627041000000;12,28673040000000;55018;NA;0;1;1
1911;Montemurlo;Montemurlo;43,9236075000000;11,03444340000000;48029;NA;0;1;1
1911;Montepulciano;Montepulciano;43,0984902000000;11,78737360000000;52015;NA;0;1;1
1911;Monterotondo;Monterotondo;42,0550490000000;12,62033610000000;58065;NA;0;1;1
1911;Montevarchi;Montevarchi;43,5305604000000;11,56411750000000;51026;NA;0;1;1
1911;Monteveglio;Monteveglio;44,4718457000000;11,10006710000000;37043;NA;0;1;1
1911;Monza;Monza;45,5845001000000;9,27444850000000;15149;NA;0;12;12
1911;Morozzo;Morozzo;44,4232105000000;7,71001070000000;4144;NA;0;1;1
1911;Motta Visconti;Motta Visconti;45,2872818000000;8,99272350000000;15151;NA;0;1;1
1911;Mozzecane;Mozzecane;45,3088518000000;10,81723610000000;23051;NA;0;1;1
1911;Narni;Narni;42,5177376000000;12,51587420000000;55022;NA;0;1;1
1911;Noto;Noto;36,8924433000000;15,06519450000000;89013;NA;0;1;1
1911;Novi Ligure;Novi Ligure;44,7627882000000;8,79502540000000;6114;NA;0;7;7
1911;Occhiobello;Occhiobello;44,9214940000000;11,57921940000000;29033;NA;0;1;1
1911;Omegna;Omegna;45,8771636000000;8,40978240000000;3110;NA;0;1;1
1911;Oneglia;Imperia;43,8930360000000;8,04543100000000;8031;NA;0;1;1
1911;Orte;Orte;42,4570338000000;12,38712830000000;56042;NA;0;1;1
1911;Ossellato;NA;NA;NA;NA;NA;0;1;1
1911;Ostiglia;Ostiglia;45,0713265000000;11,13460510000000;20038;NA;0;1;1
1911;Palaia;Palaia;43,6054381000000;10,77551760000000;50024;NA;0;2;2
1911;Palmi;Palmi;38,3575832000000;15,84388600000000;80057;NA;0;1;1
1911;Patti;Patti;38,1389007000000;14,96481630000000;83066;NA;0;1;1
1911;Pegli;Genova;44,4285278000000;8,81147070000000;10025;NA;0;1;1
1911;Pegozzano;NA;NA;NA;NA;NA;0;1;1
1911;Peretola;Firenze;43,7970040000000;11,19653910000000;48017;NA;0;1;1
1911;Perledo;Perledo;46,0144344000000;9,29562120000000;13181;NA;0;1;1
1911;Pescara;Pescara;42,4617624000000;14,21603210000000;68028;NA;0;1;1
1911;Pescia;Pescia;43,9019097000000;10,68912660000000;47012;NA;0;1;1
1911;Pietro Patti;San Piero Patti;38,0521503000000;14,96706870000000;83081;NA;0;1;1
1911;Pieve Albignola;Pieve Albignola;45,1123193000000;8,95988970000000;18112;NA;0;1;1
1911;Pinerolo;Pinerolo;44,8845906000000;7,33066760000000;1191;NA;0;3;3
1911;Pisticci;Pisticci;40,3894678000000;16,56201530000000;77020;NA;0;1;1
1911;Pistoia;Pistoia;43,9298397000000;10,90681400000000;47014;NA;0;2;2
1911;Pizzighettone;Pizzighettone;45,1856033000000;9,79133060000000;19076;NA;0;1;1
1911;Ponte San Pietro;Ponte San Pietro;45,6961024000000;9,58662290000000;16170;NA;0;1;1
1911;Ponte a Moriano;Lucca;43,9102954000000;10,52874660000000;46017;NA;0;1;1
1911;Pontelongo;Pontelongo;45,2427951000000;12,02363560000000;28068;NA;0;1;1
1911;Porglieta;NA;NA;NA;NA;NA;0;1;1
1911;Porto Empedocle;Porto Empedocle;37,2883473000000;13,52756230000000;84028;NA;0;1;1
1911;Porto Valtravaglia;Porto Valtravaglia;45,9605798000000;8,68384770000000;12114;NA;0;2;2
1911;Porto Vecchio di Pimbino;Piombino;42,9333333000000;10,53333330000000;49012;NA;0;2;2
1911;Poviglio;Poviglio;44,8420575000000;10,54475560000000;35029;NA;0;1;1
1911;Pozzolo Formigaro;Pozzolo Formigaro;44,7944001000000;8,78402100000000;6138;NA;0;1;1
1911;Prato;NA;28,5982285000000;-81,35087460000000;NA;NA;0;4;4
1911;Pugliola Lerici;Lerici;44,0842160000000;9,91453300000000;11016;NA;0;1;1
1911;Puria;Valsolda;46,0320340000000;9,05625560000000;13234;NA;0;1;1
1911;Quarto a Mare;Pisa;43,7206664000000;10,39697880000000;50026;NA;0;1;1
1911;Quinto al Mare;Genova;44,3880240000000;9,01427400000000;10025;NA;0;3;3
1911;Rancio sopra Lecco;Lecco;45,8665384000000;9,40556100000000;13124;NA;0;1;1
1911;Ravenna;Ravenna;44,4184410000000;12,20349570000000;39014;NA;0;1;1
1911;Recco;Recco;44,3652396000000;9,14629950000000;10047;NA;0;2;2
1911;Resina;NA;-10,4699395000000;-36,42102230000000;NA;NA;0;1;1
1911;Revigliasco Torinese;Moncalieri;45,0200685000000;7,73385310000000;1156;NA;0;1;1
1911;Rho;Rho;45,5288780000000;9,04156000000000;15182;NA;0;2;2
1911;Rignano sull'Arno;Rignano sull'Arno;43,7236872000000;11,45073260000000;48036;NA;0;1;1
1911;Rimini;Rimini;44,0565776000000;12,57133250000000;40035;NA;0;1;1
1911;Riva Ligure;Riva Ligure;43,8382916000000;7,88053080000000;8050;NA;0;1;1
1911;Rivarolo Ligure;Genova;44,4363995000000;8,89243500000000;10025;NA;0;2;2
1911;Roggiano;Brissago-Valtravaglia;45,9595541000000;8,74022260000000;12022;NA;0;1;1
1911;Romagnano Sesia;Romagnano Sesia;45,6346145000000;8,38174480000000;3130;NA;0;1;1
1911;Ronco all'Adige;Ronco all'Adige;45,3378853000000;11,24201000000000;23064;NA;0;1;1
1911;Rossano Veneto;Rossano Veneto;45,7061583000000;11,80768790000000;24088;NA;0;1;1
1911;Rubiera;Rubiera;44,6544182000000;10,78103670000000;35036;NA;0;1;1
1911;Rueglio;Rueglio;45,4681672000000;7,75470020000000;1230;NA;0;1;1
1911;S. Marco in Lamis;San Marco in Lamis;41,7115969000000;15,63744980000000;71047;NA;0;1;1
1911;S. Vittore Olona;San Vittore Olona;45,5856442000000;8,94387990000000;15201;NA;0;1;1
1911;S. Zeno Naviglio;San Zeno Naviglio;45,4914595000000;10,21745090000000;17173;NA;0;1;1
1911;Sabbio Chiese;Sabbio Chiese;45,6570313000000;10,41860760000000;17168;NA;0;2;2
1911;Sacile;Sacile;45,9564595000000;12,50529390000000;93037;NA;0;1;1
1911;Saluggia;Saluggia;45,2360030000000;8,01168260000000;2128;NA;0;2;2
1911;Sampierdarena;Genova;44,4137488000000;8,89466570000000;10025;NA;0;11;11
1911;San Giovanni Valdarno;San Giovanni Valdarno;43,5658959000000;11,53425820000000;51033;NA;0;1;1
1911;San Michele;Olivetta San Michele;43,8797713000000;7,53464320000000;8038;NA;0;1;1
1911;San Nicandro Garganico;San Nicandro Garganico;41,8345130000000;15,57165280000000;71049;NA;0;1;1
1911;San Severino;San Severino Marche;43,2299335000000;13,18010760000000;43047;NA;0;1;1
1911;San Severo;San Severo;41,6849729000000;15,37918480000000;71051;NA;0;2;2
1911;Sant'Agata sul Santerno;Sant'Agata sul Santerno;44,4423555000000;11,86031700000000;39017;NA;0;1;1
1911;Saronno;Saronno;45,6264294000000;9,03481320000000;12119;NA;0;4;4
1911;Savona;Savona;44,3034046000000;8,47433150000000;9056;NA;0;3;3
1911;Sedriano;Sedriano;45,4875072000000;8,96976100000000;15204;NA;0;1;1
1911;Seravezza;Seravezza;43,9953875000000;10,22864420000000;46028;NA;0;1;1
1911;Sesto Fiorentino;Sesto Fiorentino;43,8320966000000;11,20426940000000;48043;NA;0;1;1
1911;Sesto San Giovanni;Sesto San Giovanni;45,5287282000000;9,23721000000000;15209;NA;0;6;6
1911;Sestri Levante;Sestri Levante;44,2726936000000;9,40945110000000;10059;NA;0;1;1
1911;Sestri Ponente;Genova;44,4276588000000;8,85281640000000;10025;NA;0;2;2
1911;Settimo Torinese;Settimo Torinese;45,1377549000000;7,77116490000000;1265;NA;0;1;1
1911;Siderno Marina;Siderno;38,2689510000000;16,29795340000000;80088;NA;0;1;1
1911;Signa;Signa;43,7806931000000;11,09645270000000;48044;NA;0;1;1
1911;Somma Lombarda;Somma Lombardo;45,6827870000000;8,71048880000000;12123;NA;0;1;1
1911;Sordevolo;Sordevolo;45,5739919000000;7,97297470000000;2139;NA;0;1;1
1911;Sorrento;Sorrento;40,6263969000000;14,37641670000000;63080;NA;0;5;5
1911;Spezia;La Spezia;44,1024504000000;9,82408260000000;11015;NA;0;21;21
1911;Spoleto;Spoleto;42,7404881000000;12,73780030000000;54051;NA;0;1;1
1911;Stassano;Campagna;40,6181238000000;15,09931990000000;65022;NA;0;1;1
1911;Subiaco;NA;-31,9470195000000;115,82402780000000;NA;NA;0;1;1
1911;Sulmona;Sulmona;42,0512604000000;13,92776440000000;66098;NA;0;1;1
1911;Suzzara;Suzzara;44,9914101000000;10,74512520000000;20065;NA;0;2;2
1911;Taranto;Taranto;40,4622052000000;17,26891650000000;73027;NA;0;5;5
1911;Tavordo;Porlezza;46,0394789000000;9,13154460000000;13189;NA;0;1;1
1911;Terni;Terni;42,5604522000000;12,64706180000000;55032;NA;0;3;3
1911;Tolentino;Tolentino;43,2086993000000;13,28479850000000;43053;NA;0;1;1
1911;Tornavento;Lonate Pozzolo;45,5813483000000;8,70976320000000;12090;NA;0;1;1
1911;Tortona;Tortona;44,8952122000000;8,86333260000000;6174;NA;0;4;4
1911;Toscolano;Toscolano-Maderno;45,6368049000000;10,60519450000000;17187;NA;0;1;1
1911;Trinità;Trinita';44,5083096000000;7,75654440000000;4232;NA;0;1;1
1911;Vado Ligure;Vado Ligure;44,2702020000000;8,43914120000000;9064;NA;0;7;7
1911;Vailate;Vailate;45,4614031000000;9,60331640000000;19112;NA;0;1;1
1911;Valle Lomellina;Valle Lomellina;45,1519596000000;8,66765290000000;18168;NA;0;1;1
1911;Varese;Varese;45,8182892000000;8,82520830000000;12133;NA;0;4;4
1911;Varzo;Varzo;46,2064330000000;8,24691370000000;3155;NA;0;1;1
1911;Velletri;Velletri;41,6835242000000;12,77837150000000;58111;NA;0;1;1
1911;Ventimiglia;Ventimiglia;43,7912366000000;7,60758640000000;8065;NA;0;2;2
1911;Vercelli;Vercelli;45,3207342000000;8,41803790000000;2158;NA;0;5;5
1911;Viareggio;Viareggio;43,8657155000000;10,25004860000000;46033;NA;0;1;1
1911;Vicopisano;Vicopisano;43,6831995000000;10,57560370000000;50038;NA;0;1;1
1911;Vidigulfo;Vidigulfo;45,2931026000000;9,23401200000000;18176;NA;0;1;1
1911;Vigevana;Vigevano;45,3218787000000;8,84667260000000;18177;NA;0;1;1
1911;Viguzzolo;Viguzzolo;44,9064307000000;8,92159710000000;6181;NA;0;1;1
1911;Vili Stellona;NA;NA;NA;NA;NA;0;1;1
1911;Villa Fogliano;Latina;41,3969322000000;12,91566450000000;59011;NA;0;1;1
1911;Villafalletto;Villafalletto;44,5435108000000;7,54150610000000;4244;NA;0;1;1
1911;Villanova d'Asti;Villanova d'Asti;44,9422816000000;7,93774580000000;5118;NA;0;1;1
1911;Villar Perosa;Villar Perosa;44,9199931000000;7,24919420000000;1307;NA;0;2;2
1911;Vimercate;Vimercate;45,6158909000000;9,36841920000000;15241;NA;0;1;1
1911;Viterbo;Viterbo;42,4204278000000;12,10754650000000;56059;NA;0;1;1
1911;Voghera;Voghera;44,9917543000000;9,01185100000000;18182;NA;0;2;2
1911;Volterra;Volterra;43,4042552000000;10,85500110000000;50039;NA;0;1;1
1911;Zimella;Zimella;45,3333172000000;11,37721370000000;23098;NA;0;2;2
1911;Zola Predosa;Zola Predosa;44,4908376000000;11,21980670000000;37060;NA;0;1;1
1911;sestri Ponente;Genova;44,4276588000000;8,85281640000000;10025;NA;0;1;1
1911;Alessandria;Alessandria;44,9072727000000;8,61167960000000;6003;NA;0;5;5
