City,1,2,3,4,5,6,7,8,9,10,11,12,13
Solza,483,528,571,617,670,660,812,771,925,922,969,1064,1258
Songavazzo,558,532,590,611,712,736,714,600,641,556,477,548,539
Sorisole,1705,1773,1949,2307,2724,2977,3181,3206,3991,4645,6291,7440,8120
Sotto il Monte Giovanni,1064,1100,1152,1209,1378,1450,1544,1594,1662,1785,2153,2350,2585
Sovere,2433,2321,2414,2522,2776,3097,3253,3011,3396,3444,3797,4614,4638
Spinone al Lago,297,339,385,407,544,594,549,558,536,534,611,688,748
Spirano,1998,2019,2097,2330,2692,3009,2729,2714,3176,3173,3479,3807,4079
Stezzano,2193,2291,2338,2651,3072,3261,4013,4116,5165,5608,6612,7556,8253
Strozza,807,649,667,805,833,836,884,762,923,824,767,840,854
Suisio,1132,1187,1168,1237,1384,1457,1620,1555,1895,1927,2239,2808,3060
Taleggio,1803,1294,1387,1470,2146,2327,1971,1539,1411,1267,968,753,684
Tavernola Bergamasca,733,716,778,1002,1160,1406,1691,1827,2102,2287,2286,2328,2360
Telgate,1122,1316,1397,1617,1898,2132,2238,2205,2324,2362,2795,3299,3715
Terno d'Isola,1249,1321,1304,1465,1708,1886,2050,1818,2094,2360,2789,3213,3471
Torre Boldone,838,968,1141,1424,1562,1815,2208,2224,2693,3440,5877,7180,7685
Torre de' Busi,1553,1456,1658,1769,2015,2442,2165,1959,2011,1793,1616,1589,1700
Torre de' Roveri,567,603,635,733,817,836,992,994,1124,1184,1324,1419,1650
Torre Pallavicina,1475,1646,1556,1745,1870,2073,1841,1804,1802,1295,1071,984,946
Trescore Balneario,2940,2977,3147,3639,3837,4058,4035,4145,4577,4764,5736,6517,7075
Treviglio,11163,11981,14083,14897,17481,17825,19144,19164,21555,23413,25989,26132,25299
Treviolo,1855,1905,2031,2295,2715,2942,3551,3743,4570,4618,5872,6697,7752
Ubiale Clanezzo,653,662,704,848,896,1154,1179,1059,1218,1182,1161,1170,1195
Urgnano,3694,3916,4037,4180,4751,4907,5243,5133,5613,5861,6716,7372,7606
Valbondione,1402,1496,1405,1466,1658,1744,2003,1745,1835,1910,1699,1507,1316
Valbrembo,750,817,861,1043,1278,1246,1303,1332,1547,1604,1976,2681,3292
Valgoglio,643,667,706,583,647,667,771,687,846,729,627,592,616
Valleve,395,409,375,207,396,337,336,262,260,220,206,170,158
Valnegra,285,314,338,371,377,353,331,237,352,312,290,253,238
Valsecca,592,614,643,802,909,996,864,664,709,617,569,483,450
Valtorta,800,789,801,800,768,804,750,674,760,678,557,461,393
Vedeseta,616,641,679,607,739,766,730,616,569,503,421,316,297
231 Vercurago,688,708,719,870,1075,1108,1328,1390,1864,2087,2841,2854,2805
232 Verdellino,994,984,1086,1242,1361,1410,1550,1618,1764,1953,4150,5667,6537
233 Verdello,2011,2158,2155,2415,2780,2900,3374,3407,4116,4833,5372,6069,6173
Vertova,1962,2189,2464,3696,3919,4107,4310,4161,4645,4952,5024,5068,4788
Viadanica,688,754,724,815,912,943,984,1017,974,920,895,886,937
Vigano San Martino,575,568,631,728,867,867,620,825,809,800,857,936,926
Vigolo,622,748,790,802,1003,1036,1093,1134,1208,1036,811,727,656
238 Villa d'Adda,2372,2267,2326,2365,2617,2716,2556,2257,2610,2564,2873,3271,3703
Villa d'Almė,1592,1803,1967,2467,2900,3191,3326,3218,4091,4733,5512,5697,5798
Villa di Serio,984,941,1067,1402,1705,1876,2062,2012,2412,2884,3383,3952,5162
Villa d'Ogna,643,699,666,1364,1586,2016,1891,1908,1836,1990,1727,1649,1682
Villongo,1468,1533,1686,1987,2229,2574,2662,2616,2656,2988,3867,5128,5656
