City,1,2,3,4,5,6,7,8,9,10,11,12,13
Castello di Brianza,1065,1192,1187,1329,1476,1388,1367,1323,1424,1554,1567,1766,1930
Castelmarte,465,471,492,554,572,586,549,551,577,577,604,910,1009
Castelnuovo Bozzente,482,562,446,460,471,535,595,543,561,575,583,568,633
Castiglione d'Intelvi,666,646,745,683,854,860,662,600,526,473,501,594,661
Cavallasca,519,499,623,660,662,672,712,736,758,1053,2004,2368,2520
Cavargna,456,504,510,592,681,687,716,704,676,638,537,457,382
Cerano d'Intelvi,667,729,757,655,671,649,598,546,475,382,413,429,455
Cermenate,3617,3612,3489,3620,3868,3684,3674,3651,4362,5342,6833,7516,8119
Cernobbio,2462,2616,3051,3859,4923,4927,5398,5461,6672,6929,8040,7728,7233
Cernusco Lombardone,1258,1324,1345,1859,1957,2008,2078,2178,2518,2677,2818,3214,3331
Cesana Brianza,633,698,742,790,982,932,961,991,1134,1274,1589,1965,2205
Cirimido,918,951,1023,981,1057,1275,1315,1347,1439,1502,1573,1737,1844
Civate,1513,1621,1728,2001,2229,2215,2161,2250,2536,2633,3152,3092,3664
Civenna,403,374,428,415,495,530,535,539,565,540,693,708,675
Claino con Osteno,690,710,738,832,829,845,873,733,762,685,610,613,610
Colico,3013,3307,3877,3886,3720,3967,4150,4154,4458,4599,5093,5470,5934
Colle Brianza,1552,1534,1598,1552,1661,1684,1644,1568,1460,1161,1004,1098,1221
Colonno,536,626,734,738,746,831,842,835,899,863,816,666,583
Como,31260,33369,36183,43714,50203,53767,60128,62415,70447,81983,97996,95571,87059
Consiglio di Rumo,1133,1128,1078,844,895,858,950,1013,1125,1201,1181,1136,1120
Corrido,638,590,667,613,639,648,648,595,581,551,612,658,722
Cortenova,1081,1104,1239,1152,1173,1183,1102,1092,1062,1071,1185,1222,1217
Costa Masnaga,1844,2024,2101,2513,2537,2481,2794,2853,3199,3387,3834,4177,4331
Crandola Valsassina,403,403,470,363,403,429,353,315,306,259,257,250,256
Cremella,666,666,655,802,901,881,969,966,1062,1072,1178,1234,1352
082 Cremeno,682,551,642,671,697,779,763,726,655,685,745,810,879
Cremia,1202,1200,1066,1103,877,909,845,869,882,808,842,826,777
Cucciago,898,908,1036,1176,1355,1331,1451,1375,1485,1773,2144,2273,2785
085 Cusino,286,303,299,358,340,356,294,264,300,301,271,274,277
Dervio,986,1020,1170,1570,1696,1775,1846,1818,2168,2285,2736,2817,2782
Dizzasco,663,645,651,671,606,749,568,553,428,394,343,344,393
088 Dolzago,806,853,937,1025,1016,1011,1073,1068,1133,1279,1740,1881,1898
Domaso,1478,1528,1351,1205,1112,1092,1136,1154,1276,1241,1342,1434,1454
090 Dongo,1356,1477,1524,1793,1974,1938,2234,2338,2795,3411,3544,3482,3405
Dorio,403,405,424,461,496,451,450,426,491,487,427,386,349
Dosso del Liro,702,746,730,715,789,709,641,650,579,499,453,395,354
Drezzo,476,501,556,628,608,728,690,719,752,772,816,949,962
Ello,755,775,820,752,801,850,780,719,742,716,607,709,901
Erba,5378,5552,5830,7365,7876,7829,8305,8745,10971,12175,15636,16286,16005
096 Esino Lario,831,862,855,925,893,875,816,863,881,820,797,819,829
Eupilio,1388,1373,1405,1395,1407,1317,1282,1276,1422,1503,1669,1846,2186
Faggeto Lario,1003,1058,1049,1036,1094,1112,1150,1183,1156,1106,992,1000,1033
Faloppio,963,1020,1127,1262,1290,1382,1516,1535,1767,2031,2759,3081,3322
Fenegrò,1528,1491,1605,1460,1512,1708,1586,1694,1874,1970,2173,2211,2301
