City,1,2,3,4,5,6,7,8,9,10,11,12,13
Castano Primo,3628,3930,4349,4831,6250,6472,6015,6270,7102,8302,9446,9451,9482
Castelnuovo Bocca,2264,2468,2574,2593,2661,2632,2496,2438,2441,2061,1830,1711,1753
Castiglione d'Adda,3601,3860,3980,4123,4289,4499,4573,4519,4770,4490,4448,4393,4524
Castiraga Vidardo,848,861,894,834,812,818,837,784,795,626,853,994,1355
Cavacurta,1477,1522,1535,1417,1327,1312,1290,1245,1325,1067,749,707,738
Cavenago d'Adda,2373,2433,2480,2357,2516,2462,2374,2340,2686,2348,1986,1853,1861
Cavenago di Brianza,1277,1481,1474,1944,2176,2092,2162,2262,2326,2491,3301,4694,5020
Ceriano Laghetto',940,996,1028,1083,1254,1724,1887,1950,2232,3176,4586,4861,4828
Cernusco sul Naviglio,4769,5274,5567,6353,6886,6764,6881,7784,9775,14023,21596,24962,27160
Cerro al Lambro,1236,1164,1131,1180,1182,1227,1184,1212,1449,1410,1158,1850,4027
Cerro Maggiore,2281,2395,2553,3778,5121,5877,6907,7190,8668,10314,12929,14107,14246
Cervignano d'Adda,816,885,915,904,923,966,993,948,1042,963,821,806,1115
Cesano Boscone,654,740,767,1075,1549,1771,2837,3336,3699,5617,21253,25008,26260
Cesano Maderno,3506,3827,4241,5625,7490,8397,11448,12125,16830,25361,33024,31739,31934
Cesate,1163,1378,1438,1794,2096,2253,2670,2700,3044,6554,8640,8429,10831
Cinisello Balsamo,5158,5285,5221,6011,7350,7955,10086,11859,15336,37699,77284,80757,76262
Cisliano,1750,1881,2048,2140,2103,2117,1833,1768,1944,1881,1999,2596,3302
Codogno,11642,11462,11599,11925,11208,10890,10883,11424,12253,13028,14979,15161,14136
Cogliate,1408,1455,1501,2019,2512,2800,2949,3061,3760,4359,5292,6499,6970
Cologno Monzese,2478,2632,2606,3083,3613,3902,5746,6747,8584,20469,47453,52440,51343
Colturano,754,784,863,905,948,934,979,969,1096,979,724,963,1285
Comazzo,1141,1155,1188,1196,1232,1361,1181,1212,1382,1176,932,932,1173
084 Concorezzo,2225,2499,2682,3837,4840,5162,6125,6601,7548,8341,11232,12330,12881
Corbetta,4789,5102,5350,6397,7643,7689,8078,8157,8789,9620,11385,12506,13362
Cormano,2059,1979,2075,2220,2342,2350,3475,4080,6016,12616,20440,19247,18860
Cornaredo,3032,3182,3661,4363,5270,5535,5893,6188,7067,8529,13932,15623,18817
Cornate d'Adda,3084,4027,4240,4863,5730,6167,6267,6230,6193,6203,6775,7767,8316
Cornegliano Laudense,1014,955,962,1041,1020,962,1036,946,1064,946,1037,1509,1797
Corno Giovine,2107,2097,1977,1874,1899,1900,1843,1643,1696,1563,1329,1248,1249
Cornovecchio,783,871,824,834,681,708,694,679,566,405,284,264,231
Correzzana,457,503,523,645,751,721,727,739,744,750,953,1300,1595
Corsico,1384,1548,1701,1835,3387,4131,6749,7446,9060,18901,37379,42469,37385
Corte Palasio,1644,1766,1819,1869,1751,1802,1788,1754,1893,1713,1347,1108,1190
Crespiatica,1102,1167,1220,1405,1517,1498,1434,1399,1461,1307,1290,1296,1447
Cuggiono,4967,5111,6105,5636,4970,5430,4775,4710,5292,5662,6380,6787,7236
Cusago,1224,1274,1242,1248,1247,1173,1187,1242,1332,1261,1315,1733,2012
Cusano Milanino,1492,1565,1768,1938,2438,3186,4875,5578,8621,15025,20532,21742,21357
Dairago,994,1063,1259,1261,1418,1549,1814,1845,2125,2654,3038,4052,4337
100 Desio,5677,6187,6798,10182,11949,11333,12911,13499,16824,23750,30499,33282,34085
Dresano,485,525,623,505,454,508,596,541,675,961,1493,2152,2334
