City,1,2,3,4,5,6,7,8,9,10,11,12,13
Liveri,1281,1260,1295,1604,1590,1625,1660,1679,1835,1798,1538,1593,1870
"Marano di Napoli """,5439,5625,6661,7958,9242,10510,12597,13481,16634,19285,30307,41571,47961
Mariglianella,2338,2491,2545,2550,2669,2510,2818,2996,3689,3863,4088,4645,5393
Marigliano,9335,10366,11461,12452,12464,12803,14194,15444,18538,19412,21138,25163,28517
Massa di Somma,556,595,724,917,1002,1070,1365,1426,1595,2651,3648,4726,5492
Massa Lubrense,8162,8609,8185,8010,8160,8725,8670,8769,8965,9158,9621,10476,12029
Melito di Napoli,3967,3526,3916,4260,4407,4620,5247,5442,6684,7346,10090,13724,20095
Meta,7227,7777,7647,5798,5317,5333,5372,5509,6123,6637,6947,7007,7392
Monte di Procida,3330,3534,3356,4509,4908,6191,7043,7563,9419,10265,11140,11803,12490
Mugnano di Napoli,3943,4012,4494,5258,5884,6303,7264,8194,9499,11647,16365,21063,25246
Napoli,484026,489008,535206,621213,751211,859629,831781,865913,1010550,1182815,1226594,1212387,1067365
Nola,12219,11666,11952,14511,14796,15852,20111,18436,22211,24623,26081,31007,32613
Ottaviano,7729,7863,7302,8310,8533,10276,10454,11170,14190,16320,18263,20147,21973
Palma Campania,7260,7186,7675,8096,8293,9103,9229,9504,11050,12014,12563,12765,13405
Piano di Sorrento,7224,8582,8417,7829,7773,6827,6724,6911,7699,8637,9583,11119,12473
Pimonte,1716,1709,1735,1858,2002,2153,2415,2586,3158,3559,4014,4979,5601
Poggiomarino,4881,5190,5745,6243,6445,7188,7697,9097,10965,12488,12478,14520,17409
Pollena Trocchia,2186,2302,2150,2781,2990,3331,3861,4152,5349,5385,6483,8661,12216
Pomigliano d'Arco,8637,9842,9185,10638,10781,12006,13144,13907,19273,21807,30057,38381,43089
Pompei,5615,5753,6267,7342,7684,8382,10054,11792,15035,20366,21547,22934,25177
060 Pozzuoli,10050,11300,12437,14239,16965,21422,24345,26049,35325,50373,75897,80410,68980
,11190,11464,12322,17017,20388,23079,27042,29690,41457,51308,59813,69861,75142
Procida,10808,11467,10891,9931,10156,11429,9934,9452,10156,9895,10015,10402,10559
