City,1,2,3,4,5,6,7,8,9,10,11,12,13
Attigliano,484,586,713,1044,1010,903,1077,1211,1435,1505,1641,1689,1663
Avigliano Umbro,1904,1996,2241,2547,2444,2634,2779,2874,2997,2570,2227,2233,2315
Baschi,2664,2993,3198,3800,3769,4125,4260,4324,4272,3656,2967,2737,2701
Calvi dell'Umbria,1738,2012,2231,2473,2655,2752,3102,3203,3294,2784,2132,1930,1823
Castel Giorgio,1590,1738,1696,2038,2251,2493,2651,2724,2854,2712,2243,2238,2233
010 Castel Viscardo,1645,1886,1938,2439,2531,2648,2925,2894,3024,2817,2661,2661,2830
Fabro,1759,1892,2117,2323,2439,2418,2673,2794,2787,2691,2500,2744,2807
Ferentillo,2478,2548,2567,2879,2454,2700,2436,2682,2929,2445,2110,2089,2005
013 Ficulle,2354,2421,2612,2914,3186,3266,3324,3552,3643,3140,2179,1744,1668
Giove,1102,1210,1233,1521,1504,1565,1628,1682,1812,1662,1400,1544,1666
Guardea,1050,1237,1515,1813,1918,2036,2092,2175,2345,2264,1861,1749,1709
Lugnano in Teverina,1286,1587,1728,1915,1963,1836,1851,1955,2116,1927,1621,1618,1600
Montecastrilli,2727,3228,3211,3465,3384,3696,4061,4235,4667,4294,3756,4025,4350
018 Montecchio,1737,1951,2085,2510,2532,2565,2721,2883,2908,2464,1924,1808,1777
Montefranco,1247,1304,1269,1210,1257,1363,1241,1252,1426,1226,1167,1154,1227
Montegabbione,1534,1650,1799,2075,2151,2150,2134,2275,2363,2041,1517,1346,1264
Monteleone d'Orvieto,1827,1965,2000,2362,2400,2487,2478,2532,2567,2254,1786,1629,1607
Narni,10144,11261,11410,12773,13040,14028,15674,17660,20804,21358,20675,20741,20439
