City,1,2,3,4,5,6,7,8,9,10,11,12,13
Cannalonga,1238,1221,1164,963,868,838,1008,1018,1247,1296,1176,1174,1127
Capaccio,3501,2664,4011,4461,4748,5037,4632,5661,7699,11349,13043,15672,18503
Casalbuono,2160,2123,2367,2130,1845,2185,2092,2131,2123,1936,1665,1624,1553
Casaletto Spartano,2379,2544,3001,3207,3103,3404,2699,2555,2563,2487,2088,1973,1905
Casal Velino,3112,3330,3403,2482,3108,3003,2938,3438,4033,4145,4122,4273,029
Caselle in Pittari,2105,2039,2030,1711,1570,1695,1591,1735,2114,2241,2253,2234,2402
Castelcivita,2694,2686,2673,2853,2609,2529,2780,2863,3021,3104,2902,2574,2426
Castellabate,3728,4376,5171,4776,6000,6725,5608,6000,6686,6674,6221,6914,7414
Castelnuovo Cilento,875,822,861,824,965,852,964,1184,1471,1553,1424,1733,2158
Castelnuovo di Conza,1495,1597,1661,1905,1544,1218,1480,1540,1408,1336,1036,1014,1159
Castel San Giorgio,4962,4883,5098,5334,5474,5961,6101,6688,8067,8658,9004,11010,11347
Castel San Lorenzo,3015,3354,3518,4119,3707,3837,4229,4525,4603,4091,3852,3455,3229
Castiglione del,1146,1158,1190,1044,1101,1004,1036,1074,1112,1075,946,1034,1174
Cava de' Tirreni,19713,20918,21213,23415,23817,26582,30085,33051,39088,42231,46406,50667,52502
Celle di Bulgheria,1486,1547,1688,2114,2061,2237,1834,1882,2105,2278,2094,2187,2240
039 Centola,2400,2785,2915,3332,3451,3830,3505,3699,4162,4233,4316,4677,4805
040 Ceraso,2799,2828,2751,2421,2638,2504,2817,3003,3431,3291,3001,3103,3055
Cetara,2392,2731,2435,2387,2707,2294,2552,2298,2510,2504,2365,2348,2509
Cicerale,2061,1973,2071,2069,2117,2281,2416,2569,2585,2322,1823,1703,1567
Colliano,3480,3777,3699,3516,3066,3264,3606,3904,4186,4332,4224,3857,3997
