City,1,2,3,4,5,6,7,8,9,10,11,12,13
Casarano,4035,4383,4870,6954,7781,9080,10503,11225,13548,14744,14945,17772,20164
Castri di Lecce,927,1277,1388,1517,1640,1701,2053,2133,2398,2501,2741,2883,3058
Castrignano de Greci,1292,1346,1537,1882,2001,2048,2446,2727,3205,3632,3467,4033,3985
Castrignano del Capo,2768,2763,2973,3600,4010,4214,4953,5154,5674,6136,5605,5441,5314
Castro,283,267,340,564,702,812,1005,1179,1582,1809,2054,2324,2421
Cavallino,1164,1308,1510,1841,2098,2376,2956,3357,4067,5102,6489,7578,9314
021 Collepasso,1067,1296,1575,2633,2927,3563,4277,4666,5672,6129,5744,6334,6874
Copertino,4829,5244,6071,7648,8824,9929,11368,12787,16360,18314,19355,22315,23475
Corigliano d'Otranto,2422,2884,3085,3536,3976,3882,4453,4782,5376,5601,4823,5363,5627
Corsano,1111,1216,1375,1704,1944,2012,2526,2796,3440,4124,4434,4754,5345
Cursi,1088,1105,1300,1618,1715,2004,2367,2573,3049,3373,3494,3942,4190
Cutrofiano,2066,2511,3051,4372,5005,5518,7027,7670,8873,9278,8636,9374,9577
Diso,1871,1912,2025,2457,2678,2738,3177,3396,3527,3615,3499,3315,3372
Gagliano del Capo,1954,1953,2162,2617,2838,3130,3395,3591,3993,4947,5185,5296,5764
Galatina,9344,10374,11157,14041,15096,17166,20285,20727,23878,24978,27174,27782,29296
Galatone,5762,5646,6234,8258,9242,9842,10939,11595,13475,13890,14139,15082,16153
Gallipoli,8082,8332,8970,10399,11432,12849,12314,13048,15734,16196,17114,19822,20090
Giuggianello,591,588,686,800,1008,949,1062,1204,1263,1249,1227,1271,1320
Giurdignano,620,602,702,682,850,930,1110,1142,1348,1529,1640,1753,1750
Guagnano,1618,1716,2309,3165,3492,3929,4716,5059,6179,6316,6102,6587,6629
Lecce,15594,23301,25441,32029,34958,39556,44368,49261,63831,75297,83050,91289,100884
036 Lequile,1238,1843,2012,2680,3153,3395,4006,4678,5397,5537,6044,6945,7645
037 Leverano,2443,2854,3311,4104,4634,5257,6392,6960,8944,10197,11062,12612,13526
Lizzanello,2515,2749,3034,3495,3900,4215,4917,5387,6083,6882,7655,8604,9321
Maglie,5202,5750,6663,8664,9484,11047,10542,11279,12737,13028,13657,15198,15223
Martano,3458,3604,3940,4850,4872,5471,6470,6587,7340,8682,8338,8990,9594
Martignano,799,826,871,1051,1132,1268,1448,1506,1588,1677,1710,1799,1846
Matino,3091,3513,3855,4945,5879,6670,7609,8008,9933,10545,10198,10749,11370
